command,string_value,ngram,matched_token,matched_category,line,name,game_id
PRINT,"""{up}""","['PRINT', '""{up}""']",PRINT,command-string-adjacent,2152,pingi2,30
PRINT,"""{up}""","['PRINT', '""{up}""']",PRINT,command-string-adjacent,2154,pingi2,30
PRINT,"""{up}{cyan}""","['PRINT', '""{up}{cyan}""']",PRINT,command-string-adjacent,2154,pingi2,30
PRINT,"""{up}{green}""","['PRINT', '""{up}{green}""']",PRINT,command-string-adjacent,2154,pingi2,30
PRINT,"""    '""","['PRINT', '""    \'""']",PRINT,command-string-adjacent,2162,pingi2,30
PRINT,"""   %""","['PRINT', '""   %""']",PRINT,command-string-adjacent,2162,pingi2,30
PRINT,"""{up}{green}""","['PRINT', '""{up}{green}""']",PRINT,command-string-adjacent,2166,pingi2,30
PRINT,"""   %####&""","['PRINT', '""   %####&""']",PRINT,command-string-adjacent,2170,pingi2,30
PRINT,"""{up}{green}""","['PRINT', '""{up}{green}""']",PRINT,command-string-adjacent,2174,pingi2,30
PRINT,"""{cyan}{up}    '###&'##&    ####{rvs_on}{CBM-H}""","['PRINT', '""{cyan}{up}    \'###&\'##&    ####{rvs_on}{CBM-H}""']",PRINT,command-string-adjacent,2182,pingi2,30
PRINT,"""{green}{up}   %#########{rvs_on}{CBM-H}{right}{right}{CBM-N}{rvs_off}####{rvs_on}{CBM-H}","['PRINT', '""{green}{up}   %#########{rvs_on}{CBM-H}{right}{right}{CBM-N}{rvs_off}####{rvs_on}{CBM-H}']",PRINT,command-string-adjacent,2182,pingi2,30
PRINT,"""{up}{purple}""","['PRINT', '""{up}{purple}""']",PRINT,command-string-adjacent,2184,pingi2,30
PRINT,"""{yellow}{up}""","['PRINT', '""{yellow}{up}""']",PRINT,command-string-adjacent,2184,pingi2,30
PRINT,"""{up}""","['PRINT', '""{up}""']",PRINT,command-string-adjacent,2186,pingi2,30
PRINT,"""{rvs_on}{white}     platz nr.""","['PRINT', '""{rvs_on}{white}     platz nr.""']",PRINT,command-string-adjacent,4010,pingi2,30
PRINT,"""{clr}{white}bestenliste:""","['PRINT', '""{clr}{white}bestenliste:""']",PRINT,command-string-adjacent,4020,pingi2,30
PRINT,"""{down} - taste druecken -""","['PRINT', '""{down} - taste druecken -""']",PRINT,command-string-adjacent,4040,pingi2,30
PRINT,"""{clr}""","['PRINT', '""{clr}""']",PRINT,command-string-adjacent,8,feuerwehr2,35
PRINT,"""{black}{home}{right}{right}{right}{right}{right}""","['PRINT', '""{black}{home}{right}{right}{right}{right}{right}""']",PRINT,command-string-adjacent,24,feuerwehr2,35
PRINT,"""{clr}{rvs_on}{red}{right}{right}{right}{down}{down}{down}{down}{down}{down}feuer geldescht!!{rvs_off}""","['PRINT', '""{clr}{rvs_on}{red}{right}{right}{right}{down}{down}{down}{down}{down}{down}feuer geldescht!!{rvs_off}""']",PRINT,command-string-adjacent,29,feuerwehr2,35
PRINT,"""{clr}""","['PRINT', '""{clr}""']",PRINT,command-string-adjacent,100,feuerwehr2,35
PRINT,"""{rvs_on}{black}zeit:{rvs_off}""","['PRINT', '""{rvs_on}{black}zeit:{rvs_off}""']",PRINT,command-string-adjacent,100,feuerwehr2,35
PRINT,"""   {green}hhhh""","['PRINT', '""   {green}hhhh""']",PRINT,command-string-adjacent,105,feuerwehr2,35
PRINT,"""   {black}ffff{green}bbhhb    hhhhh""","['PRINT', '""   {black}ffff{green}bbhhb    hhhhh""']",PRINT,command-string-adjacent,110,feuerwehr2,35
PRINT,"""{green}h{red}tu    {green}b{black}kiil{blue}eee{green}b{black}kimil""","['PRINT', '""{green}h{red}tu    {green}b{black}kiil{blue}eee{green}b{black}kimil""']",PRINT,command-string-adjacent,115,feuerwehr2,35
PRINT,"""{black}fwwil{green}bhh{black}j{green}b{blue}d{black}riil j{green}h{black}j{red}e{black}j""","['PRINT', '""{black}fwwil{green}bhh{black}j{green}b{blue}d{black}riil j{green}h{black}j{red}e{black}j""']",PRINT,command-string-adjacent,120,feuerwehr2,35
PRINT,""" {green}bbb{black}niiipl{blue}c{black}j  j{red}d{black}ripmo""","['PRINT', '"" {green}bbb{black}niiipl{blue}c{black}j  j{red}d{black}ripmo""']",PRINT,command-string-adjacent,125,feuerwehr2,35
PRINT,"""{green}h   bbbbb{black}riqiis{blue}c{black}j{green}b{red}d{black}j{green}h""","['PRINT', '""{green}h   bbbbb{black}riqiis{blue}c{black}j{green}b{red}d{black}j{green}h""']",PRINT,command-string-adjacent,130,feuerwehr2,35
PRINT,"""{black}f{green}bbb{black}kiiiis{red}e{black}j{red}d{green}b{black}risfcjf""","['PRINT', '""{black}f{green}bbb{black}kiiiis{red}e{black}j{red}d{green}b{black}risfcjf""']",PRINT,command-string-adjacent,135,feuerwehr2,35
PRINT,""" {black}fkis{green}bbba{black}j{green}b{black}j{yellow}c{black}fjdriipl""","['PRINT', '"" {black}fkis{green}bbba{black}j{green}b{black}j{yellow}c{black}fjdriipl""']",PRINT,command-string-adjacent,140,feuerwehr2,35
PRINT,"""{green}b {black}jdniimipiqimo{red}c{black}j{blue}c{red}e{purple}e{black}j""","['PRINT', '""{green}b {black}jdniimipiqimo{red}c{black}j{blue}c{red}e{purple}e{black}j""']",PRINT,command-string-adjacent,145,feuerwehr2,35
PRINT,"""{black}fko{yellow}c {green}be{black}j{red}eee{black}jdj{green}bb{black}riiis""","['PRINT', '""{black}fko{yellow}c {green}be{black}j{red}eee{black}jdj{green}bb{black}riiis""']",PRINT,command-string-adjacent,150,feuerwehr2,35
PRINT,"""{green}h{black}j{green}b{green}hb{black}kipil{green}b{black}j{yellow}c{black}niis{blue}e{yellow}c{blue}e{black}j""","['PRINT', '""{green}h{black}j{green}b{green}hb{black}kipil{green}b{black}j{yellow}c{black}niis{blue}e{yellow}c{blue}e{black}j""']",PRINT,command-string-adjacent,155,feuerwehr2,35
PRINT,"""{black}fjfffj{green}e {blue}e{black}jfj {red}d{green}h{red}d{black}nimis""","['PRINT', '""{black}fjfffj{green}e {blue}e{black}jfj {red}d{green}h{red}d{black}nimis""']",PRINT,command-string-adjacent,160,feuerwehr2,35
PRINT,"""{green}b{black}riiis ekpis{green}b{black}cfc{green}b{purple}e{black}jej""","['PRINT', '""{green}b{black}riiis ekpis{green}b{black}cfc{green}b{purple}e{black}jej""']",PRINT,command-string-adjacent,165,feuerwehr2,35
PRINT,"""{black}fj   {black}j{blue}e {black}j{blue}e {black}riiiiimo j""","['PRINT', '""{black}fj   {black}j{blue}e {black}j{blue}e {black}riiiiimo j""']",PRINT,command-string-adjacent,170,feuerwehr2,35
PRINT,"""{green}h{black}j   j {green}b{black}j{green} e{black}j{green}b{red}dd{green}h{green}b{black}j{green}bh{black}j""","['PRINT', '""{green}h{black}j   j {green}b{black}j{green} e{black}j{green}b{red}dd{green}h{green}b{black}j{green}bh{black}j""']",PRINT,command-string-adjacent,175,feuerwehr2,35
PRINT,"""{black}fj {green}h{blue}e{black}j{blue}e {black}j{blue}e {black}jf{blue}cc{black}ffj{green}b{black}fj""","['PRINT', '""{black}fj {green}h{blue}e{black}j{blue}e {black}j{blue}e {black}jf{blue}cc{black}ffj{green}b{black}fj""']",PRINT,command-string-adjacent,180,feuerwehr2,35
PRINT,"""{green}b{black}j{green}b{black}f j {green}b{black}riiqiimiis{red}e {black}j""","['PRINT', '""{green}b{black}j{green}b{black}f j {green}b{black}riiqiimiis{red}e {black}j""']",PRINT,command-string-adjacent,185,feuerwehr2,35
PRINT,"""{black}fjf dj{green}e {black}j{green}bb{black}jddj{red}ee{black}nmio""","['PRINT', '""{black}fjf dj{green}e {black}j{green}bb{black}jddj{red}ee{black}nmio""']",PRINT,command-string-adjacent,190,feuerwehr2,35
PRINT,"""{green}h{black}nil{yellow}c{black}j {green}b{black}riis{yellow}cc{black}j{green}hhh{black}j {red}d""","['PRINT', '""{green}h{black}nil{yellow}c{black}j {green}b{black}riis{yellow}cc{black}j{green}hhh{black}j {red}d""']",PRINT,command-string-adjacent,195,feuerwehr2,35
PRINT,"""{black}f{purple}ee{black}nipiio{green}b {black}j kpiiio{red}d{green}c""","['PRINT', '""{black}f{purple}ee{black}nipiio{green}b {black}j kpiiio{red}d{green}c""']",PRINT,command-string-adjacent,200,feuerwehr2,35
PRINT,"""  {black}e{red}e{purple}ee{green}f{blue}e{yellow}e{black}f{blue}e{black}nio{blue}ee{green}ee{purple}e{yellow}c""","['PRINT', '""  {black}e{red}e{purple}ee{green}f{blue}e{yellow}e{black}f{blue}e{black}nio{blue}ee{green}ee{purple}e{yellow}c""']",PRINT,command-string-adjacent,205,feuerwehr2,35
PRINT,"""{clr}""","['PRINT', '""{clr}""']",PRINT,command-string-adjacent,600,feuerwehr2,35
PRINT,"""{home}{rvs_on}{purple}loescheinsatz beendet!{rvs_off}""","['PRINT', '""{home}{rvs_on}{purple}loescheinsatz beendet!{rvs_off}""']",PRINT,command-string-adjacent,605,feuerwehr2,35
PRINT,"""{rvs_on}{black}deine zeit:{rvs_off}""","['PRINT', '""{rvs_on}{black}deine zeit:{rvs_off}""']",PRINT,command-string-adjacent,610,feuerwehr2,35
PRINT,"""{down}{rvs_on}{red}enfaelle:{rvs_off}""","['PRINT', '""{down}{rvs_on}{red}enfaelle:{rvs_off}""']",PRINT,command-string-adjacent,615,feuerwehr2,35
PRINT,"""{down}{rvs_on}{black}energieverbrauch:{rvs_off}""","['PRINT', '""{down}{rvs_on}{black}energieverbrauch:{rvs_off}""']",PRINT,command-string-adjacent,620,feuerwehr2,35
PRINT,"""{down}{red}@@@@@@@@@@eevvvvvvvvvv""","['PRINT', '""{down}{red}@@@@@@@@@@eevvvvvvvvvv""']",PRINT,command-string-adjacent,623,feuerwehr2,35
PRINT,"""{rvs_on}{black}der oberste feuerwehr-rat zieht sich zur ab-{rvs_off}""","['PRINT', '""{rvs_on}{black}der oberste feuerwehr-rat zieht sich zur ab-{rvs_off}""']",PRINT,command-string-adjacent,625,feuerwehr2,35
PRINT,"""{rvs_on}{up}schliessenden beratungzurueck.einen augen-  {rvs_off}""","['PRINT', '""{rvs_on}{up}schliessenden beratungzurueck.einen augen-  {rvs_off}""']",PRINT,command-string-adjacent,630,feuerwehr2,35
PRINT,"""{rvs_on}{up}blick geould bitte    {rvs_off}""","['PRINT', '""{rvs_on}{up}blick geould bitte    {rvs_off}""']",PRINT,command-string-adjacent,635,feuerwehr2,35
PRINT,"""{rvs_on}{black}b e u r t e i l u n g {rvs_off}""","['PRINT', '""{rvs_on}{black}b e u r t e i l u n g {rvs_off}""']",PRINT,command-string-adjacent,650,feuerwehr2,35
PRINT,"""{rvs_on}{purple}aufgrund deiner beson-deren verdienste......{rvs_off}""","['PRINT', '""{rvs_on}{purple}aufgrund deiner beson-deren verdienste......{rvs_off}""']",PRINT,command-string-adjacent,660,feuerwehr2,35
PRINT,"""{rvs_on}{black}..wirst du entlassen. bei ceiner hohen an-  {rvs_off}""","['PRINT', '""{rvs_on}{black}..wirst du entlassen. bei ceiner hohen an-  {rvs_off}""']",PRINT,command-string-adjacent,700,feuerwehr2,35
PRINT,"""{up}{rvs_on}{black}zahl von unfaellen istes der gemeinde nicht {rvs_off}""","['PRINT', '""{up}{rvs_on}{black}zahl von unfaellen istes der gemeinde nicht {rvs_off}""']",PRINT,command-string-adjacent,705,feuerwehr2,35
PRINT,"""{up}{rvs_on}{black}moeglich, dich weiter zu finanzieren. a d e {rvs_off}""","['PRINT', '""{up}{rvs_on}{black}moeglich, dich weiter zu finanzieren. a d e {rvs_off}""']",PRINT,command-string-adjacent,710,feuerwehr2,35
PRINT,"""{rvs_on}{blue}...wirst du zur erneu-ten fahrpruefung gebe-{rvs_off}""","['PRINT', '""{rvs_on}{blue}...wirst du zur erneu-ten fahrpruefung gebe-{rvs_off}""']",PRINT,command-string-adjacent,720,feuerwehr2,35
PRINT,"""{up}{rvs_on}ten.eu bleibst bis aufweiteres feuerwehrmann{rvs_off}""","['PRINT', '""{up}{rvs_on}ten.eu bleibst bis aufweiteres feuerwehrmann{rvs_off}""']",PRINT,command-string-adjacent,725,feuerwehr2,35
PRINT,"""{up}{rvs_on}im inwendienst!!      {rvs_off}""","['PRINT', '""{up}{rvs_on}im inwendienst!!      {rvs_off}""']",PRINT,command-string-adjacent,730,feuerwehr2,35
PRINT,"""{red}@@@@@@@@@@@{black}vvvvvvvvvvv""","['PRINT', '""{red}@@@@@@@@@@@{black}vvvvvvvvvvv""']",PRINT,command-string-adjacent,740,feuerwehr2,35
PRINT,"""{rvs_on}{red}...wirst du befoerdertzum {blue}brandmeister{red}!!!!{rvs_off}""","['PRINT', '""{rvs_on}{red}...wirst du befoerdertzum {blue}brandmeister{red}!!!!{rvs_off}""']",PRINT,command-string-adjacent,745,feuerwehr2,35
PRINT,"""{rvs_on}du hast dich in heldenfaeter weise einge-   {rvs_off}""","['PRINT', '""{rvs_on}du hast dich in heldenfaeter weise einge-   {rvs_off}""']",PRINT,command-string-adjacent,750,feuerwehr2,35
PRINT,"""{up}{rvs_on}setzt.sei weiterhin   ein leuchtendeg ver-  {rvs_off}""","['PRINT', '""{up}{rvs_on}setzt.sei weiterhin   ein leuchtendeg ver-  {rvs_off}""']",PRINT,command-string-adjacent,753,feuerwehr2,35
PRINT,"""{up}{rvs_on}bild und trink nicht  mehr soviel.prost!!!!!{rvs_off}""","['PRINT', '""{up}{rvs_on}bild und trink nicht  mehr soviel.prost!!!!!{rvs_off}""']",PRINT,command-string-adjacent,755,feuerwehr2,35
PRINT,"""{down}{blue}...wirst du befoerdertzum {red}loeschzugfuehrer{blue}  {rvs_off}""","['PRINT', '""{down}{blue}...wirst du befoerdertzum {red}loeschzugfuehrer{blue}  {rvs_off}""']",PRINT,command-string-adjacent,760,feuerwehr2,35
PRINT,"""{up}{rvs_on}leider reicht es nichtzum brandmeister,weil {rvs_off}""","['PRINT', '""{up}{rvs_on}leider reicht es nichtzum brandmeister,weil {rvs_off}""']",PRINT,command-string-adjacent,765,feuerwehr2,35
PRINT,"""{up}{rvs_on}du nicht die kuerzes- ten wege zum brandherd{rvs_off}""","['PRINT', '""{up}{rvs_on}du nicht die kuerzes- ten wege zum brandherd{rvs_off}""']",PRINT,command-string-adjacent,770,feuerwehr2,35
PRINT,"""{up}{rvs_on}gefahren bist.kennst  du dein dorf nicht??? {rvs_off}""","['PRINT', '""{up}{rvs_on}gefahren bist.kennst  du dein dorf nicht??? {rvs_off}""']",PRINT,command-string-adjacent,773,feuerwehr2,35
PRINT,"""{rvs_on}{purple}...wirst du degradiertzum loescheimer putzen{rvs_off}""","['PRINT', '""{rvs_on}{purple}...wirst du degradiertzum loescheimer putzen{rvs_off}""']",PRINT,command-string-adjacent,780,feuerwehr2,35
PRINT,"""{up}{rvs_on}putzputz{rvs_off}""","['PRINT', '""{up}{rvs_on}putzputz{rvs_off}""']",PRINT,command-string-adjacent,790,feuerwehr2,35
PRINT,"""{rvs_on}zeit:{rvs_off}""","['PRINT', '""{rvs_on}zeit:{rvs_off}""']",PRINT,command-string-adjacent,800,feuerwehr2,35
PRINT,"""{rvs_on}unfaelle:{rvs_off}""","['PRINT', '""{rvs_on}unfaelle:{rvs_off}""']",PRINT,command-string-adjacent,810,feuerwehr2,35
PRINT,"""{rvs_on}vererauch:{rvs_off}""","['PRINT', '""{rvs_on}vererauch:{rvs_off}""']",PRINT,command-string-adjacent,820,feuerwehr2,35
PRINT,"""{rvs_on}{red}neuer loescheinsatz         (j/n)?          {rvs_off}""","['PRINT', '""{rvs_on}{red}neuer loescheinsatz         (j/n)?          {rvs_off}""']",PRINT,command-string-adjacent,850,feuerwehr2,35
PRINT,"""{blue}{home}{down}{down}{down}{down}{down}""","['PRINT', '""{blue}{home}{down}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,145,fishing,27
PRINT,"""{home}{black}{rvs_off}cde{rvs_on}:""","['PRINT', '""{home}{black}{rvs_off}cde{rvs_on}:""']",PRINT,command-string-adjacent,160,fishing,27
PRINT,"""{blue}{home}{down}{down}{down}{down}{down}""","['PRINT', '""{blue}{home}{down}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,215,fishing,27
PRINT,"""{home}{rvs_on}                     ""","['PRINT', '""{home}{rvs_on}                     ""']",PRINT,command-string-adjacent,605,fishing,27
PRINT,"""{blue}{home}{rvs_on}{down}{down}{down}{down}{down}{down}{down}{down}sie haben""","['PRINT', '""{blue}{home}{rvs_on}{down}{down}{down}{down}{down}{down}{down}{down}sie haben""']",PRINT,command-string-adjacent,610,fishing,27
PRINT,"""{rvs_on}{down}erreicht.""","['PRINT', '""{rvs_on}{down}erreicht.""']",PRINT,command-string-adjacent,620,fishing,27
PRINT,"""{rvs_on}{down}{right}{right}highscore:""","['PRINT', '""{rvs_on}{down}{right}{right}highscore:""']",PRINT,command-string-adjacent,625,fishing,27
PRINT,"""{down}{down}{rvs_on}{right}{right}{right}druecke 'p'""","['PRINT', '""{down}{down}{rvs_on}{right}{right}{right}druecke \'p\'""']",PRINT,command-string-adjacent,630,fishing,27
PRINT,"""{clr}  ***** {rvs_on}fishing{rvs_off} *****""","['PRINT', '""{clr}  ***** {rvs_on}fishing{rvs_off} *****""']",PRINT,command-string-adjacent,810,fishing,27
PRINT,"""{down}{down}{down}versuchen sie so ""","['PRINT', '""{down}{down}{down}versuchen sie so ""']",PRINT,command-string-adjacent,820,fishing,27
PRINT,"""{down}viele fische zu fang-""","['PRINT', '""{down}viele fische zu fang-""']",PRINT,command-string-adjacent,830,fishing,27
PRINT,"""{down}en wie moeglich.""","['PRINT', '""{down}en wie moeglich.""']",PRINT,command-string-adjacent,840,fishing,27
PRINT,"""{down}{down}{down}die steuerung erfolgt""","['PRINT', '""{down}{down}{down}die steuerung erfolgt""']",PRINT,command-string-adjacent,850,fishing,27
PRINT,"""{down}mit dem joystick.""","['PRINT', '""{down}mit dem joystick.""']",PRINT,command-string-adjacent,860,fishing,27
PRINT,"""{down}{down}{down}{down}    {rvs_on}drucke 'p'""","['PRINT', '""{down}{down}{down}{down}    {rvs_on}drucke \'p\'""']",PRINT,command-string-adjacent,870,fishing,27
PRINT,"""{clr}{red}{up}  p l a n e t o i d   ""","['PRINT', '""{clr}{red}{up}  p l a n e t o i d   ""']",PRINT,command-string-adjacent,2,planetoid,34
PRINT,"""{home}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}O{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}P""","['PRINT', '""{home}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}O{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}P""']",PRINT,command-string-adjacent,4,planetoid,34
PRINT,"""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}{CBM-G}      {CBM-M}""","['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}{CBM-G}      {CBM-M}""']",PRINT,command-string-adjacent,5,planetoid,34
PRINT,"""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}L{CBM-@}{CBM-@}{CBM-@}{CBM-@}{CBM-@}{CBM-@}{SHIFT-@}""","['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}L{CBM-@}{CBM-@}{CBM-@}{CBM-@}{CBM-@}{CBM-@}{SHIFT-@}""']",PRINT,command-string-adjacent,5,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{cyan}punkte""","['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{cyan}punkte""']",PRINT,command-string-adjacent,6,planetoid,34
PRINT,"""{yellow}{home}{down}{down}{down}{rvs_on}     {CBM-*}{SHIFT-POUND}     ""","['PRINT', '""{yellow}{home}{down}{down}{down}{rvs_on}     {CBM-*}{SHIFT-POUND}     ""']",PRINT,command-string-adjacent,7,planetoid,34
PRINT,"""{rvs_on} {rvs_off}          {rvs_on} ""","['PRINT', '""{rvs_on} {rvs_off}          {rvs_on} ""']",PRINT,command-string-adjacent,7,planetoid,34
PRINT,"""{rvs_on}     {rvs_off}{SHIFT-POUND}{CBM-*}{rvs_on}     ""","['PRINT', '""{rvs_on}     {rvs_off}{SHIFT-POUND}{CBM-*}{rvs_on}     ""']",PRINT,command-string-adjacent,7,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""","['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""']",PRINT,command-string-adjacent,8,planetoid,34
PRINT,"""{purple}{right}{rvs_on}          ""","['PRINT', '""{purple}{right}{rvs_on}          ""']",PRINT,command-string-adjacent,8,planetoid,34
PRINT,"""{rvs_on}{cyan}{right}          ""","['PRINT', '""{rvs_on}{cyan}{right}          ""']",PRINT,command-string-adjacent,8,planetoid,34
PRINT,"""{blue}{right}{rvs_on}          {cyan}""","['PRINT', '""{blue}{right}{rvs_on}          {cyan}""']",PRINT,command-string-adjacent,10,planetoid,34
PRINT,"""{home}{yellow}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{CBM-*}{down}{left}{rvs_on}{SHIFT-POUND}{rvs_off}{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{SHIFT-POUND}{rvs_on}{down}{left}{CBM-*}""","['PRINT', '""{home}{yellow}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{CBM-*}{down}{left}{rvs_on}{SHIFT-POUND}{rvs_off}{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{SHIFT-POUND}{rvs_on}{down}{left}{CBM-*}""']",PRINT,command-string-adjacent,11,planetoid,34
PRINT,"""{home}{cyan}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""","['PRINT', '""{home}{cyan}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,45,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""","['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,46,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""","['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""']",PRINT,command-string-adjacent,107,planetoid,34
PRINT,"""{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}""","['PRINT', '""{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}""']",PRINT,command-string-adjacent,150,planetoid,34
PRINT,"""{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}""","['PRINT', '""{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}""']",PRINT,command-string-adjacent,160,planetoid,34
PRINT,"""{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}""","['PRINT', '""{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}""']",PRINT,command-string-adjacent,170,planetoid,34
PRINT,"""{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}""","['PRINT', '""{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}""']",PRINT,command-string-adjacent,180,planetoid,34
PRINT,"""{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}""","['PRINT', '""{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}""']",PRINT,command-string-adjacent,190,planetoid,34
PRINT,"""{rvs_on}{CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  ""","['PRINT', '""{rvs_on}{CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  ""']",PRINT,command-string-adjacent,200,planetoid,34
PRINT,"""{rvs_on} {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND} ""","['PRINT', '""{rvs_on} {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND} ""']",PRINT,command-string-adjacent,210,planetoid,34
PRINT,"""{rvs_on}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}""","['PRINT', '""{rvs_on}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}""']",PRINT,command-string-adjacent,220,planetoid,34
PRINT,"""{rvs_on}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}""","['PRINT', '""{rvs_on}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}""']",PRINT,command-string-adjacent,230,planetoid,34
PRINT,"""{rvs_on}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}""","['PRINT', '""{rvs_on}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}""']",PRINT,command-string-adjacent,240,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}{down}{down}""","['PRINT', '""{home}{down}{down}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,250,planetoid,34
PRINT,"""{purple}{home}{down}{down}{down}{down}""","['PRINT', '""{purple}{home}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,255,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}""","['PRINT', '""{home}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,260,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}""","['PRINT', '""{home}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,265,planetoid,34
PRINT,"""{home}{down}{down}{down}{down}""","['PRINT', '""{home}{down}{down}{down}{down}""']",PRINT,command-string-adjacent,270,planetoid,34
