depth,ngram,matched_token,matched_category,line,name,game_id
1,['IF'],IF,CP,3280,spukhaus3,5
1,"['THEN', '""oeffne tuer""']",THEN,CP,3280,spukhaus3,5
1,['IF'],IF,CP,3290,spukhaus3,5
1,"['THEN', '""w""']",THEN,CP,3290,spukhaus3,5
1,['IF'],IF,CP,3295,spukhaus3,5
1,['IF'],IF,CP,3300,spukhaus3,5
1,"['THEN', '""nimm kerze""']",THEN,CP,3300,spukhaus3,5
1,['IF'],IF,CP,3310,spukhaus3,5
1,"['THEN', '""lies zettel""']",THEN,CP,3310,spukhaus3,5
1,['IF'],IF,CP,3320,spukhaus3,5
1,['IF'],IF,CP,3400,spukhaus3,5
1,"['THEN', '""stuhl""']",THEN,CP,3400,spukhaus3,5
1,['IF'],IF,CP,3410,spukhaus3,5
1,"['THEN', '""stuhl""']",THEN,CP,3410,spukhaus3,5
1,['IF'],IF,CP,3420,spukhaus3,5
1,"['THEN', '""nimm schluessel""']",THEN,CP,3420,spukhaus3,5
1,['IF'],IF,CP,3800,spukhaus3,5
1,['GOSUB'],GOSUB,CP,3900,spukhaus3,5
1,['IF'],IF,CP,4010,spukhaus3,5
1,['GOSUB'],GOSUB,CP,4030,spukhaus3,5
1,['PRINT'],PRINT,CI,4040,spukhaus3,5
1,['FOR'],FOR,CP,4047,spukhaus3,5
1,['GOSUB'],GOSUB,CP,4100,spukhaus3,5
1,['GOSUB'],GOSUB,CP,4105,spukhaus3,5
1,['IF'],IF,CP,4110,spukhaus3,5
1,"['THEN', '""geh tuer""']",THEN,CP,4110,spukhaus3,5
1,['IF'],IF,CP,4112,spukhaus3,5
1,"['THEN', '""oeffne tuer""']",THEN,CP,4112,spukhaus3,5
1,['IF'],IF,CP,4120,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,4120,spukhaus3,5
1,['IF'],IF,CP,4125,spukhaus3,5
1,"['THEN', '""oeffne tuer""']",THEN,CP,4125,spukhaus3,5
1,['IF'],IF,CP,4127,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,4127,spukhaus3,5
1,['IF'],IF,CP,4130,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,4130,spukhaus3,5
1,['IF'],IF,CP,4140,spukhaus3,5
1,"['THEN', '""s""']",THEN,CP,4140,spukhaus3,5
1,['IF'],IF,CP,4150,spukhaus3,5
1,"['THEN', '""o""']",THEN,CP,4150,spukhaus3,5
1,['IF'],IF,CP,4160,spukhaus3,5
1,"['THEN', '""nimm kerze""']",THEN,CP,4160,spukhaus3,5
1,['IF'],IF,CP,4190,spukhaus3,5
1,['IF'],IF,CP,4200,spukhaus3,5
1,['IF'],IF,CP,4210,spukhaus3,5
1,['IF'],IF,CP,4220,spukhaus3,5
1,['IF'],IF,CP,4230,spukhaus3,5
1,"['THEN', '""trink""']",THEN,CP,4230,spukhaus3,5
1,['IF'],IF,CP,4900,spukhaus3,5
1,['GOSUB'],GOSUB,CP,4910,spukhaus3,5
1,['PRINT'],PRINT,CI,5000,spukhaus3,5
1,['PRINT'],PRINT,CI,5010,spukhaus3,5
1,['FOR'],FOR,CP,5030,spukhaus3,5
1,['POKE'],POKE,CR,5040,spukhaus3,5
1,['POKE'],POKE,CR,5050,spukhaus3,5
1,['GOTO'],GOTO,CP,5060,spukhaus3,5
1,['IF'],IF,CP,6010,spukhaus3,5
1,['GOSUB'],GOSUB,CP,6040,spukhaus3,5
1,['IF'],IF,CP,6045,spukhaus3,5
1,['PRINT'],PRINT,CI,6050,spukhaus3,5
1,['PRINT'],PRINT,CI,6055,spukhaus3,5
1,['FOR'],FOR,CP,6060,spukhaus3,5
1,['GOSUB'],GOSUB,CP,6100,spukhaus3,5
1,['GOSUB'],GOSUB,CP,6105,spukhaus3,5
1,['IF'],IF,CP,6107,spukhaus3,5
1,"['THEN', '""oeffne tuer""']",THEN,CP,6107,spukhaus3,5
1,['IF'],IF,CP,6108,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,6108,spukhaus3,5
1,['IF'],IF,CP,6110,spukhaus3,5
1,"['THEN', '""geh tuer""']",THEN,CP,6110,spukhaus3,5
1,['IF'],IF,CP,6115,spukhaus3,5
1,"['THEN', '""oeffne tuer""']",THEN,CP,6115,spukhaus3,5
1,['IF'],IF,CP,6117,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,6117,spukhaus3,5
1,['IF'],IF,CP,6120,spukhaus3,5
1,"['THEN', '""geh loch""']",THEN,CP,6120,spukhaus3,5
1,['IF'],IF,CP,6130,spukhaus3,5
1,"['THEN', '""geh balkon""']",THEN,CP,6130,spukhaus3,5
1,['IF'],IF,CP,6135,spukhaus3,5
1,['IF'],IF,CP,6140,spukhaus3,5
1,['IF'],IF,CP,6145,spukhaus3,5
1,['IF'],IF,CP,6147,spukhaus3,5
1,['IF'],IF,CP,6149,spukhaus3,5
1,['IF'],IF,CP,6150,spukhaus3,5
1,"['THEN', '""wand""']",THEN,CP,6150,spukhaus3,5
1,['IF'],IF,CP,6155,spukhaus3,5
1,"['THEN', '""bild""']",THEN,CP,6155,spukhaus3,5
1,['IF'],IF,CP,6160,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,6160,spukhaus3,5
1,['IF'],IF,CP,6170,spukhaus3,5
1,"['THEN', '""schlaf""']",THEN,CP,6170,spukhaus3,5
1,['IF'],IF,CP,6180,spukhaus3,5
1,"['THEN', '""nimm messer""']",THEN,CP,6180,spukhaus3,5
1,['IF'],IF,CP,6200,spukhaus3,5
1,"['THEN', '""nimm streichholz""']",THEN,CP,6200,spukhaus3,5
1,['IF'],IF,CP,6900,spukhaus3,5
1,['GOSUB'],GOSUB,CP,6910,spukhaus3,5
1,['GOSUB'],GOSUB,CP,7000,spukhaus3,5
1,['PRINT'],PRINT,CI,7005,spukhaus3,5
1,['PRINT'],PRINT,CI,7010,spukhaus3,5
1,['PRINT'],PRINT,CI,7020,spukhaus3,5
1,['GOSUB'],GOSUB,CP,7035,spukhaus3,5
1,['IF'],IF,CP,7040,spukhaus3,5
1,"['THEN', '""s""']",THEN,CP,7040,spukhaus3,5
1,['IF'],IF,CP,7050,spukhaus3,5
1,"['THEN', '""o""']",THEN,CP,7050,spukhaus3,5
1,['IF'],IF,CP,7060,spukhaus3,5
1,"['THEN', '""w""']",THEN,CP,7060,spukhaus3,5
1,['IF'],IF,CP,7070,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,7070,spukhaus3,5
1,['IF'],IF,CP,7080,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,7080,spukhaus3,5
1,['IF'],IF,CP,7090,spukhaus3,5
1,['GOSUB'],GOSUB,CP,7100,spukhaus3,5
1,['IF'],IF,CP,8020,spukhaus3,5
1,['IF'],IF,CP,8025,spukhaus3,5
1,['GOSUB'],GOSUB,CP,8030,spukhaus3,5
1,['PRINT'],PRINT,CI,8040,spukhaus3,5
1,['PRINT'],PRINT,CI,8045,spukhaus3,5
1,['FOR'],FOR,CP,8047,spukhaus3,5
1,['GOSUB'],GOSUB,CP,8100,spukhaus3,5
1,['GOSUB'],GOSUB,CP,8105,spukhaus3,5
1,['IF'],IF,CP,8110,spukhaus3,5
1,"['THEN', '""geh luke""']",THEN,CP,8110,spukhaus3,5
1,['IF'],IF,CP,8115,spukhaus3,5
1,"['THEN', '""geh tuer""']",THEN,CP,8115,spukhaus3,5
1,['IF'],IF,CP,8120,spukhaus3,5
1,"['THEN', '""s""']",THEN,CP,8120,spukhaus3,5
1,['IF'],IF,CP,8130,spukhaus3,5
1,['IF'],IF,CP,8140,spukhaus3,5
1,"['THEN', '""truhe""']",THEN,CP,8140,spukhaus3,5
1,['IF'],IF,CP,8142,spukhaus3,5
1,"['THEN', '""truhe""']",THEN,CP,8142,spukhaus3,5
1,['IF'],IF,CP,8144,spukhaus3,5
1,['IF'],IF,CP,8147,spukhaus3,5
1,['IF'],IF,CP,8150,spukhaus3,5
1,['IF'],IF,CP,8155,spukhaus3,5
1,['IF'],IF,CP,8157,spukhaus3,5
1,['IF'],IF,CP,8160,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,8160,spukhaus3,5
1,['IF'],IF,CP,8180,spukhaus3,5
1,"['THEN', '""nimm messer""']",THEN,CP,8180,spukhaus3,5
1,['IF'],IF,CP,8200,spukhaus3,5
1,"['THEN', '""nimm kreuz""']",THEN,CP,8200,spukhaus3,5
1,['IF'],IF,CP,8900,spukhaus3,5
1,['GOSUB'],GOSUB,CP,8910,spukhaus3,5
1,['PRINT'],PRINT,CI,9000,spukhaus3,5
1,['PRINT'],PRINT,CI,9010,spukhaus3,5
1,['FOR'],FOR,CP,9020,spukhaus3,5
1,['GOSUB'],GOSUB,CP,10000,spukhaus3,5
1,['PRINT'],PRINT,CI,10005,spukhaus3,5
1,['PRINT'],PRINT,CI,10010,spukhaus3,5
1,['GOSUB'],GOSUB,CP,10017,spukhaus3,5
1,['IF'],IF,CP,10020,spukhaus3,5
1,"['THEN', '""o""']",THEN,CP,10020,spukhaus3,5
1,['IF'],IF,CP,10030,spukhaus3,5
1,"['THEN', '""s""']",THEN,CP,10030,spukhaus3,5
1,['IF'],IF,CP,10040,spukhaus3,5
1,"['THEN', '""w""']",THEN,CP,10040,spukhaus3,5
1,['IF'],IF,CP,10050,spukhaus3,5
1,"['THEN', '""n""']",THEN,CP,10050,spukhaus3,5
1,['IF'],IF,CP,10060,spukhaus3,5
1,['IF'],IF,CP,10065,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,10065,spukhaus3,5
1,['GOSUB'],GOSUB,CP,10070,spukhaus3,5
1,['GOTO'],GOTO,CP,10099,spukhaus3,5
1,['REM'],REM,CP,12000,spukhaus3,5
1,['IF'],IF,CP,12050,spukhaus3,5
1,"['THEN', '""mit schluessel""']",THEN,CP,12050,spukhaus3,5
1,['IF'],IF,CP,12055,spukhaus3,5
1,"['THEN', '""mit schluessel""']",THEN,CP,12055,spukhaus3,5
1,['RETURN'],RETURN,CP,12900,spukhaus3,5
1,['GOSUB'],GOSUB,CP,13040,spukhaus3,5
1,['PRINT'],PRINT,CI,13050,spukhaus3,5
1,['FOR'],FOR,CP,13060,spukhaus3,5
1,['GOSUB'],GOSUB,CP,13100,spukhaus3,5
1,['GOSUB'],GOSUB,CP,13105,spukhaus3,5
1,['IF'],IF,CP,13120,spukhaus3,5
1,"['THEN', '""s""']",THEN,CP,13120,spukhaus3,5
1,['IF'],IF,CP,13130,spukhaus3,5
1,['GOTO'],GOTO,CP,13135,spukhaus3,5
1,['IF'],IF,CP,13140,spukhaus3,5
1,['IF'],IF,CP,13145,spukhaus3,5
1,"['THEN', '""kill dracula""']",THEN,CP,13145,spukhaus3,5
1,['IF'],IF,CP,13150,spukhaus3,5
1,['IF'],IF,CP,13160,spukhaus3,5
1,['IF'],IF,CP,13170,spukhaus3,5
1,"['THEN', '""mit hammer""']",THEN,CP,13170,spukhaus3,5
1,['IF'],IF,CP,13175,spukhaus3,5
1,"['THEN', '""mit pflock""']",THEN,CP,13175,spukhaus3,5
1,['IF'],IF,CP,13177,spukhaus3,5
1,['IF'],IF,CP,13180,spukhaus3,5
1,['GOTO'],GOTO,CP,13185,spukhaus3,5
1,['PRINT'],PRINT,CI,13190,spukhaus3,5
1,['REM'],REM,CP,13200,spukhaus3,5
1,['IF'],IF,CP,13900,spukhaus3,5
1,['GOSUB'],GOSUB,CP,13910,spukhaus3,5
1,['PRINT'],PRINT,CI,14000,spukhaus3,5
1,['GOTO'],GOTO,CP,14050,spukhaus3,5
1,['FOR'],FOR,CP,14100,spukhaus3,5
1,['IF'],IF,CP,14125,spukhaus3,5
1,['IF'],IF,CP,14127,spukhaus3,5
1,['IF'],IF,CP,14130,spukhaus3,5
1,['IF'],IF,CP,14135,spukhaus3,5
1,['IF'],IF,CP,14140,spukhaus3,5
1,['REM'],REM,CP,14150,spukhaus3,5
1,['IF'],IF,CP,14200,spukhaus3,5
1,['IF'],IF,CP,14202,spukhaus3,5
1,['GOTO'],GOTO,CP,14207,spukhaus3,5
1,['GOSUB'],GOSUB,CP,14210,spukhaus3,5
1,['IF'],IF,CP,14215,spukhaus3,5
1,['REM'],REM,CP,14240,spukhaus3,5
1,['IF'],IF,CP,14250,spukhaus3,5
1,"['THEN', '""kill gehilfe""']",THEN,CP,14250,spukhaus3,5
1,['GOTO'],GOTO,CP,14252,spukhaus3,5
1,['PRINT'],PRINT,CI,14256,spukhaus3,5
1,['PRINT'],PRINT,CI,14258,spukhaus3,5
1,['IF'],IF,CP,14260,spukhaus3,5
1,['GOTO'],GOTO,CP,14265,spukhaus3,5
1,['PRINT'],PRINT,CI,14267,spukhaus3,5
1,['IF'],IF,CP,14270,spukhaus3,5
1,['IF'],IF,CP,14300,spukhaus3,5
1,['IF'],IF,CP,14305,spukhaus3,5
1,['PRINT'],PRINT,CI,14310,spukhaus3,5
1,['REM'],REM,CP,14340,spukhaus3,5
1,['IF'],IF,CP,14400,spukhaus3,5
1,['IF'],IF,CP,14401,spukhaus3,5
1,['IF'],IF,CP,14402,spukhaus3,5
1,['IF'],IF,CP,14405,spukhaus3,5
1,['IF'],IF,CP,14430,spukhaus3,5
1,"['THEN', '""zeig kreuz""']",THEN,CP,14430,spukhaus3,5
1,['IF'],IF,CP,14432,spukhaus3,5
1,['GOTO'],GOTO,CP,14435,spukhaus3,5
1,['PRINT'],PRINT,CI,14440,spukhaus3,5
1,['IF'],IF,CP,14450,spukhaus3,5
1,['PRINT'],PRINT,CI,14460,spukhaus3,5
1,['REM'],REM,CP,14500,spukhaus3,5
1,['GOSUB'],GOSUB,CP,15000,spukhaus3,5
1,['IF'],IF,CP,15005,spukhaus3,5
1,['IF'],IF,CP,15010,spukhaus3,5
1,['GOTO'],GOTO,CP,15012,spukhaus3,5
1,['IF'],IF,CP,15020,spukhaus3,5
1,['IF'],IF,CP,15025,spukhaus3,5
1,['GOTO'],GOTO,CP,15027,spukhaus3,5
1,['PRINT'],PRINT,CI,15030,spukhaus3,5
1,['IF'],IF,CP,15100,spukhaus3,5
1,['IF'],IF,CP,15110,spukhaus3,5
1,['IF'],IF,CP,15120,spukhaus3,5
1,['IF'],IF,CP,15200,spukhaus3,5
1,['IF'],IF,CP,15210,spukhaus3,5
1,['IF'],IF,CP,15220,spukhaus3,5
1,['IF'],IF,CP,15230,spukhaus3,5
1,['IF'],IF,CP,15240,spukhaus3,5
1,['IF'],IF,CP,15250,spukhaus3,5
1,['IF'],IF,CP,15300,spukhaus3,5
1,['IF'],IF,CP,15310,spukhaus3,5
1,['IF'],IF,CP,15320,spukhaus3,5
1,['IF'],IF,CP,15400,spukhaus3,5
1,['IF'],IF,CP,15420,spukhaus3,5
1,['IF'],IF,CP,15430,spukhaus3,5
1,['IF'],IF,CP,15500,spukhaus3,5
1,['IF'],IF,CP,15505,spukhaus3,5
1,['IF'],IF,CP,15600,spukhaus3,5
1,['IF'],IF,CP,15700,spukhaus3,5
1,"['THEN', '""warte""']",THEN,CP,15700,spukhaus3,5
1,['IF'],IF,CP,15950,spukhaus3,5
1,['IF'],IF,CP,15990,spukhaus3,5
1,['IF'],IF,CP,20010,spukhaus3,5
1,['PRINT'],PRINT,CI,20020,spukhaus3,5
1,['FOR'],FOR,CP,20100,spukhaus3,5
1,['FOR'],FOR,CP,20110,spukhaus3,5
1,['FOR'],FOR,CP,20120,spukhaus3,5
1,['FOR'],FOR,CP,20200,spukhaus3,5
1,['POKE'],POKE,CR,20210,spukhaus3,5
1,['FOR'],FOR,CP,20220,spukhaus3,5
1,['FOR'],FOR,CP,20300,spukhaus3,5
1,['FOR'],FOR,CP,20310,spukhaus3,5
1,['FOR'],FOR,CP,20400,spukhaus3,5
1,['POKE'],POKE,CR,20410,spukhaus3,5
1,['PRINT'],PRINT,CI,21000,spukhaus3,5
1,['PRINT'],PRINT,CI,21010,spukhaus3,5
1,['PRINT'],PRINT,CI,21020,spukhaus3,5
1,['PRINT'],PRINT,CI,21030,spukhaus3,5
1,['PRINT'],PRINT,CI,21040,spukhaus3,5
1,['GOSUB'],GOSUB,CP,21100,spukhaus3,5
1,['GET'],GET,CI,21105,spukhaus3,5
1,"['THEN', '""""']",THEN,CP,21105,spukhaus3,5
1,['PRINT'],PRINT,CI,21110,spukhaus3,5
1,['PRINT'],PRINT,CI,21210,spukhaus3,5
1,"['RIGHT$', '""{left}.""']",RIGHT$,CS,21210,spukhaus3,5
1,['REM'],REM,CP,40000,spukhaus3,5
1,['PRINT'],PRINT,CI,40010,spukhaus3,5
1,['PRINT'],PRINT,CI,40015,spukhaus3,5
1,['RETURN'],RETURN,CP,40030,spukhaus3,5
1,['PRINT'],PRINT,CI,40100,spukhaus3,5
1,['PRINT'],PRINT,CI,40110,spukhaus3,5
1,['RETURN'],RETURN,CP,40130,spukhaus3,5
1,['PRINT'],PRINT,CI,40200,spukhaus3,5
1,['IF'],IF,CP,40300,spukhaus3,5
1,['IF'],IF,CP,40310,spukhaus3,5
1,['PRINT'],PRINT,CI,40330,spukhaus3,5
1,['PRINT'],PRINT,CI,40340,spukhaus3,5
1,['PRINT'],PRINT,CI,40341,spukhaus3,5
1,['PRINT'],PRINT,CI,40342,spukhaus3,5
1,['PRINT'],PRINT,CI,40343,spukhaus3,5
1,['RETURN'],RETURN,CP,40390,spukhaus3,5
1,['REM'],REM,CP,40400,spukhaus3,5
1,['PRINT'],PRINT,CI,40410,spukhaus3,5
1,['PRINT'],PRINT,CI,40420,spukhaus3,5
1,['FOR'],FOR,CP,40430,spukhaus3,5
1,['PRINT'],PRINT,CI,40500,spukhaus3,5
1,['PRINT'],PRINT,CI,40600,spukhaus3,5
1,['PRINT'],PRINT,CI,40700,spukhaus3,5
1,['PRINT'],PRINT,CI,41000,spukhaus3,5
1,['PRINT'],PRINT,CI,41100,spukhaus3,5
1,['PRINT'],PRINT,CI,41110,spukhaus3,5
1,['FOR'],FOR,CP,41530,spukhaus3,5
1,['NEXT'],NEXT,CP,41540,spukhaus3,5
1,['PRINT'],PRINT,CI,41580,spukhaus3,5
1,['PRINT'],PRINT,CI,41585,spukhaus3,5
1,['RETURN'],RETURN,CP,41590,spukhaus3,5
1,['PRINT'],PRINT,CI,45000,spukhaus3,5
1,['GOSUB'],GOSUB,CP,45001,spukhaus3,5
1,['IF'],IF,CP,45002,spukhaus3,5
1,['IF'],IF,CP,45003,spukhaus3,5
1,['FOR'],FOR,CP,45005,spukhaus3,5
1,['PRINT'],PRINT,CI,45010,spukhaus3,5
1,['NEXT'],NEXT,CP,45020,spukhaus3,5
1,['GOSUB'],GOSUB,CP,45025,spukhaus3,5
1,['PRINT'],PRINT,CI,46000,spukhaus3,5
1,['PRINT'],PRINT,CI,46100,spukhaus3,5
1,['PRINT'],PRINT,CI,46200,spukhaus3,5
1,['PRINT'],PRINT,CI,46210,spukhaus3,5
1,['PRINT'],PRINT,CI,46300,spukhaus3,5
1,['PRINT'],PRINT,CI,46305,spukhaus3,5
1,['PRINT'],PRINT,CI,46400,spukhaus3,5
1,['PRINT'],PRINT,CI,46405,spukhaus3,5
1,['PRINT'],PRINT,CI,46700,spukhaus3,5
1,['FOR'],FOR,CP,46710,spukhaus3,5
1,['POKE'],POKE,CR,46720,spukhaus3,5
1,['FOR'],FOR,CP,46730,spukhaus3,5
1,['END'],END,CC,46790,spukhaus3,5
1,['PRINT'],PRINT,CI,47005,spukhaus3,5
1,['IF'],IF,CP,47010,spukhaus3,5
1,['POKE'],POKE,CR,47012,spukhaus3,5
1,['PRINT'],PRINT,CI,49000,spukhaus3,5
1,['FOR'],FOR,CP,49010,spukhaus3,5
1,['PRINT'],PRINT,CI,49020,spukhaus3,5
1,['NEXT'],NEXT,CP,49030,spukhaus3,5
1,['RETURN'],RETURN,CP,60000,spukhaus3,5
1,"['PRINT', '""{clr}""']",PRINT,CI,10,zeichen-gen2,0
1,['RESTORE'],RESTORE,CV,11,zeichen-gen2,0
1,['DATA'],DATA,CV,12,zeichen-gen2,0
1,['DATA'],DATA,CV,13,zeichen-gen2,0
1,['FOR'],FOR,CP,14,zeichen-gen2,0
1,['PRINT'],PRINT,CI,22,zeichen-gen2,0
1,['PRINT'],PRINT,CI,23,zeichen-gen2,0
1,['GET'],GET,CI,25,zeichen-gen2,0
1,"['THEN', '""""']",THEN,CP,25,zeichen-gen2,0
1,['IF'],IF,CP,26,zeichen-gen2,0
1,"['THEN', '""k""']",THEN,CP,26,zeichen-gen2,0
1,['IF'],IF,CP,27,zeichen-gen2,0
1,"['THEN', '""b""']",THEN,CP,27,zeichen-gen2,0
1,['IF'],IF,CP,28,zeichen-gen2,0
1,"['THEN', '""n""']",THEN,CP,28,zeichen-gen2,0
1,['GOTO'],GOTO,CP,29,zeichen-gen2,0
1,['POKE'],POKE,CR,36,zeichen-gen2,0
1,['POKE'],POKE,CR,37,zeichen-gen2,0
1,['POKE'],POKE,CR,38,zeichen-gen2,0
1,['REM'],REM,CP,100,zeichen-gen2,0
1,['IF'],IF,CP,101,zeichen-gen2,0
1,['IF'],IF,CP,102,zeichen-gen2,0
1,['POKE'],POKE,CR,103,zeichen-gen2,0
1,['GET'],GET,CI,104,zeichen-gen2,0
1,"['THEN', '""""']",THEN,CP,104,zeichen-gen2,0
1,['GOSUB'],GOSUB,CP,105,zeichen-gen2,0
1,['IF'],IF,CP,110,zeichen-gen2,0
1,"['THEN', '""i""']",THEN,CP,110,zeichen-gen2,0
1,['IF'],IF,CP,120,zeichen-gen2,0
1,"['THEN', '""j""']",THEN,CP,120,zeichen-gen2,0
1,['IF'],IF,CP,130,zeichen-gen2,0
1,"['THEN', '""k""']",THEN,CP,130,zeichen-gen2,0
1,['IF'],IF,CP,140,zeichen-gen2,0
1,"['THEN', '""m""']",THEN,CP,140,zeichen-gen2,0
1,['GOSUB'],GOSUB,CP,145,zeichen-gen2,0
1,['IF'],IF,CP,150,zeichen-gen2,0
1,"['THEN', '""q""']",THEN,CP,150,zeichen-gen2,0
1,['IF'],IF,CP,160,zeichen-gen2,0
