ngram,count
"['PRINT', '""sie gehen""']",1
"['GOTO', '48']",2
"['IF', 'RND']",8
"['IF', 'np']",1
"['PRINT', '""ende!""']",1
"['FOR', 'tc']",1
"['POKE', 'bc']",6
"['NEXT', 'm']",5
"['FOR', 'bc']",1
"['INT', 'RND']",4
"['RND', '1']",3
"['GOSUB', '56']",1
"['TO', 'tl']",1
"['THEN', '92']",1
"['FOR', 'a']",11
"['TO', 'em']",1
"['POKE', 'a']",18
"['THEN', '57']",3
"['FOR', 'cb']",1
"['TO', 'dd']",1
"['FOR', 'c']",2
"['POKE', 'm']",14
"['INT', 'cm']",1
"['POKE', 'p2']",2
"['POKE', 'p3']",2
"['THEN', '69']",1
"['POKE', 'p1']",1
"['IF', 'cb']",1
"['IF', 'b']",6
"['GOTO', '7']",3
"['IF', 'ABS']",2
"['ABS', '(']",5
"['THEN', 'tc']",3
"['POKE', 'b']",30
"['NEXT', 'b']",2
"['RETURN', 'POKE']",1
"['IF', 'tc']",1
"['FOR', 'b']",5
"['TO', 'bc']",1
"['GOTO', '79']",1
"['DIM', 'm']",1
"['POKE', '52']",8
"['POKE', '54']",2
"['POKE', '56']",12
"['STEP', 'll']",1
"['NEXT', 'TO']",2
"['IF', 'y']",7
"['GOSUB', '5']",2
"['THEN', 'u']",4
"['THEN', '15']",8
"['FOR', 'x']",9
"['TO', '6']",3
"['STEP', '2']",7
"['IF', 'f']",6
"['THEN', '22']",6
"['THEN', 'ld']",1
"['CHR$', '34']",4
"['CHR$', ')']",5
"['FOR', 'NEXT']",5
"['THEN', '4000']",5
"['GOTO', '110']",7
"['IF', 'zz']",1
"['POKE', 't']",27
"['PRINT', 'p$']",4
"['IF', 'ac']",2
"['ON', 's']",1
"['IF', 'pc']",2
"['THEN', '86']",1
"['PRINT', '""    {down}{down}{down}bitte warten""']",1
"['REM', ' bewegung mensch']",1
"['POKE', 'pm']",5
"['POKE', '646']",12
"['PRINT', '""{down}{down}""']",2
"['TAB(', '5']",4
"['REM', ' car crash']",1
"['REM', ' by georg foltin']",1
"['REM', ' 1983']",1
"['REM', ' laenge: 4.2k']",1
"['PRINT', '""{blue}   (1) := 1 spieler""']",1
"['PRINT', '""{down}   (2) := 2 spieler""']",1
"['PRINT', '""{down}{down}{rvs_on}""']",1
"['GOTO', '451']",1
"['THEN', '550']",2
"['SGN', '(']",1
"['GOTO', '470']",1
"['IF', 'pm']",2
"['THEN', '300']",3
"['THEN', '450']",2
"['IF', 'v']",5
"['DATA', '4']",6
"['PRINT', '""{SHIFT--}Q{SHIFT--}Q{SHIFT--}Q{SHIFT--}QQQ  QQQ{SHIFT--}Q{SHIFT--}Q{SHIFT--}Q{SHIFT--}""']",1
"['PEEK', 'c']",1
"['PRINT', '""{home}{red}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}T{right}H{right}E{right}{right}{right}{right}{right}{right}{right}{right}E{right}N{right}D{home}{blue}""']",1
"['THEN', '4075']",1
"['GOSUB', '5045']",1
"['FOR', 'tt']",7
"['TO', '40']",13
"['DATA', '81']",2
"['THEN', 'ic']",1
"['READ', 'c']",3
"['GOSUB', '5050']",1
"['RND', ',']",2
"['FOR', 'TO']",3
"['TO', 'THEN']",2
"['FOR', '1']",2
"['RETURN', 'a$']",1
"['THEN', '950']",1
"['GOTO', '910']",1
"['THEN', '760']",1
"['VAL', 'IF']",1
"['THEN', '890']",1
"['NEXT', 'PRINT']",2
"['PRINT', '""{rvs_off} {left}""']",1
"['GOTO', '850']",5
"['INPUT', 'pn$']",1
"['PRINT', '""schwierigkeitsgrad    spieler""']",1
"['PRINT', 'py']",1
"['PRINT', '""{rvs_on} {left}""']",1
"['THEN', '970']",1
"['PRINT', '""{rvs_off}""']",1
"['THEN', 'tx']",1
"['THEN', '81']",1
"['THEN', '<>']",6
"['THEN', 'pk']",1
"['THEN', '87']",1
"['THEN', '""!""']",1
"['SGN', '-']",2
"['SGN', '=']",1
"['IF', '<>']",1
"['RND', '7922']",1
"['LEFT$', '""{left}""']",1
"['GOTO', '180']",5
"['SPC(', '""{down}{down}""']",2
"['SPC(', 'PRINT']",8
"['TO', 'pl']",1
"['TO', '""{rvs_on}*{rvs_off}""']",1
"['CHR$', '""{down}weitere""']",1
"['INT', '-']",6
"['THEN', '78']",1
"['THEN', '8']",5
"['IF', '*']",1
"['STR$', ';']",2
"['POKE', 'y']",9
"['POKE', 'x']",11
"['THEN', '1040']",1
"['ABS', '81']",1
"['THEN', '(']",5
"['THEN', '1230']",1
"['DATA', '"" {down}{down} {up}{left}{left} {right}{right} {left}{up}{up} {down}{down} {up}{up}{right}{right} {left}{left} {down}{down}{down} {up}{up} {up} {down}{down} {right} {left}{left} {right}{down}{down}{down} {up}{up}""']",1
"['DATA', '"" {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right} {up}{up}{right}{right}{right} {left}{left} {right}{down}{down} {up}{up} {down}{down}{right}{right}""']",1
"['DATA', '""{right} {left}{left}  {left}{left} {right}{right}{down}{down} {up}{up} {up} {down}{down} {left}{down} {up}{up} {left} {right}{right} {down} {up}{up} @""']",1
"['POKE', '37154']",5
"['PRINT', '""{down}{right}{right}steine lebrig.""']",1
"['IF', 'za']",2
"['PRINT', '""{down}{right}{right}es ist noch ein""']",1
"['PRINT', '""{down}{right}{right}stein jebrig !""']",1
"['PRINT', '""{down}{down}{down}{down}{down}{right}{right}{right}{right}press any key""']",1
"['PEEK', ')']",2
"['PRINT', '""{clr}{down}{down}{right}{right}sie haben ""']",1
"['PRINT', '""{down}{right}{right}steine gesclagen.""']",1
"['THEN', '1200']",1
"['GOSUB', '9990']",1
"['GOTO', '160']",1
"['READ', 'x$']",1
"['IF', 'i']",6
"['LEN', 'i']",1
"['GOTO', '200']",5
"['PRINT', '""{clr}{down}{down}{down}{down}{down}{right}{right}geben sie \'W\'""']",1
"['THEN', '160']",1
"['TO', '500']",4
"['PRINT', '""{down}{down}{right}waehle eine der""']",1
"['PRINT', '""{right}3 moeglichkeiten""']",1
"['PRINT', '""{down}{right}1 : loesung""']",1
"['PRINT', '""{right}3 : eigene einoabe""']",1
"['PRINT', '""{clr}{down}{right}das einsiedlerspiel""']",1
"['PRINT', '""{down}{down}{right}zum setzen fahren""']",1
"['PRINT', '""{right}sie mit den cursor-""']",1
"['PRINT', '"" stein, druecken \' \'""']",1
"['PRINT', '""{right}und fahren dann ""']",1
"['PRINT', '""{right}unter die""']",1
"['PRINT', '""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""']",2
"['PRINT', '""{left}**{down}{left}{left}**   Q Q Q W Q Q Q""']",1
"['PRINT', '""{left}**""']",2
"['PRINT', '""{left}***********************{home}""']",1
"['THEN', '90']",2
"['ON', 'a']",3
"['PRINT', '""{clr}{down}{down}***********************""']",2
"['PRINT', '""{up}{left}**{down}{left}{left}**""']",3
"['THEN', 'za']",3
"['PRINT', 'a$']",4
"['GOTO', 'NEXT']",2
"['THEN', '400']",2
"['TAB(', '6']",1
"['THEN', '330']",3
"['TAB(', '2']",1
"['THEN', '850']",1
"['GOSUB', '1070']",1
"['IF', 'q$']",10
"['THEN', '910']",1
"['IF', 'f$']",5
"['CMD', '4']",2
"['GOSUB', '1250']",3
"['PRINT', '""{clr}{rvs_on}drucker einschalten ! {rvs_off}""']",2
"['GET', 'q$']",8
"['THEN', '680']",2
"['OPEN', '4']",1
"['PRINT', '""{clr}ausgabe auf dem       {down}{rvs_on}b{rvs_off}ildschirm oder dem   {down}{rvs_on}d{rvs_off}rucker ?""']",3
"['THEN', '740']",1
"['GOSUB', '1400']",2
"['NEXT', 'y']",7
"['FOR', 'y']",12
"['REM', '""        gespeicherte daten""']",1
"['DATA', '00']",1
"['PRINT', '""{down}fuer ""']",1
"['PRINT', '""{down}""']",4
"['PRINT', '""programm wurde noch   nicht abgetippt!""']",1
"['GOTO', '970']",1
"['REM', '""       bildschirmausgabe""']",1
"['PRINT', '""{down}{down}{down}aus ""']",1
"['THEN', '""programm wurde abge-  tippt,laeuft aber     noch nicht!""']",1
"['PRINT', '""programm ist bereits  in betrieb""']",1
"['THEN', '1180']",1
"['REM', '""          druckerausgabe""']",1
"['THEN', '110']",4
"['REM', ' bugfix(rms)']",2
"['PRINT', '""{down}{rvs_on}fuer computer-typ?{rvs_off}    (vc-20/cbm/zx-81/...)""']",1
"['INPUT', 'e$']",1
"['PRINT', '""{down}{rvs_on}code nr.?{rvs_off}""']",1
"['PRINT', '""0=nicht eingetippt    1=laeuft nicht        2=im betrieb""']",1
"['INPUT', 'f$']",1
"['PRINT', '""{down}{rvs_on}sind alle angaben     richtig gewesen?(j/n) {rvs_off}""']",1
"['PRINT', '""235 dt=""']",1
"['PRINT', '""goto100""']",1
"['PRINT', '""{down}4 - ausgabe aller noch    nicht richtig         laufender progr.""']",1
"['PRINT', '""{down}5 - ende""']",1
"['THEN', '70']",3
"['IF', 'VAL']",2
"['REM', '""                copyright by:']",1
"['REM', '""']",2
"['REM', '""                volker muecke']",1
"['REM', '""                im hag 32']",1
"['REM', '""                5180 eschweiler']",1
"['REM', '""          geschrieben fuer vc-20, vc 1515  und evtl. speichererweiterung']",1
"['REM', '               menue']",1
"['PRINT', '""{down}1 - neue eingabe""']",1
"['REM', '""   menue nr.1   : neue eingabe']",1
"['PRINT', '""{clr}{rvs_on}programmtitel?{rvs_off}""']",1
"['INPUT', 'a$']",1
"['INPUT', 'b$']",1
"['PRINT', '""{down}{rvs_on}heftnummer/jahrgang?{rvs_off}  (23/82)""']",1
"['INPUT', 'c$']",1
"['GOTO', '520']",3
"['PRINT', '""0 = das programm wurde noch nicht abgetippt!""']",1
"['PRINT', '""2 - das programm ist in betrieb und o.k.!""']",1
"['RUN', 'THEN']",1
"['THEN', '""00""']",1
"['THEN', '580']",2
"['THEN', '670']",1
"['THEN', '310']",1
"['REM', '""   menue  nr.2  : ausgabe von allen gespeicherten programmen""']",1
"['READ', 'd$']",1
"['THEN', '410']",1
"['GOSUB', '1090']",1
"['GOTO', '370']",1
"['CHR$', '""demon2""']",1
"['CHR$', '""{down}{down}load""']",4
"['NEW', '2']",1
"['DATA', '91']",1
"['DATA', '82']",1
"['DATA', '83']",1
"['DATA', '100']",1
"['SPC(', '220']",1
"['DATA', '99']",1
"['DATA', '89']",1
"['DATA', '101']",1
"['TO', '20992']",1
"['FOR', 'POKE']",2
"['THEN', 'h2']",2
"['THEN', '2']",17
"['IF', '>']",4
"['THEN', 'h1']",3
"['THEN', '99']",3
"['SPC(', '""{home}""']",2
"['THEN', '12']",6
"['READ', 'y']",3
"['TO', ' ']",1
"['TAB(', '3']",1
"['POKE', '82']",1
"['THEN', '4179']",1
"['TO', 'af']",1
"['STEP', '220']",1
"['THEN', '4174']",1
"['THEN', '4165']",1
"['GOSUB', '4164']",1
"['ON', '3400']",1
"['PRINT', 'pe$']",1
"['THEN', '""^""']",2
"['PRINT', '""{SHIFT--}  {SHIFT--}  {SHIFT--}  {SHIFT--}{red}36{white}{SHIFT--}  {SHIFT--}  {SHIFT--}  {SHIFT--}{CBM-Z}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-E}{SHIFT-*}{SHIFT-*}{CBM-X}""']",1
"['POKE', '200']",2
"['RND', 'TO']",1
"['STEP', '200']",3
"['TO', '50']",6
"['NEXT', '0']",1
"['POKE', 'NEXT']",7
"['ON', 'fa%']",1
"['INT', 'IF']",1
"['FOR', 'l']",21
"['TO', 'gz%']",1
"['THEN', '18']",2
"['FOR', '(']",2
"['TO', 'pe%']",1
"['END', 'w']",1
"['LET', 'rou']",1
"['LEFT$', '9']",1
"['LEN', 'THEN']",1
"['DATA', '215']",2
"['NEXT', ',']",6
"['RUN', '170']",1
"['REM', '""{CBM-K}            {CBM-K}']",1
"['REM', '""{CBM-K}h. gehrmann {CBM-K}']",1
"['REM', '""{CBM-K} heinrich-  {CBM-K}']",1
"['REM', '""{CBM-K}  str. 25   {CBM-K}']",1
"['REM', '""{CBM-K}3  hannover {CBM-K}']",1
"['REM', '""{CBM-K}  telefon   {CBM-K}']",1
"['REM', '""{CBM-K}0511/344771 {CBM-K}']",1
"['REM', '""{CBM-B}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-V}']",1
"['IF', 'o']",9
"['THEN', 'READ']",1
"['READ', 't']",1
"['NEXT', 'x']",6
"['REM', '""{CBM-D}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}{CBM-I}']",1
"['DATA', '3']",7
"['PRINT', '""{clr}{down}{down}{blue}dieses  music-programmist nicht nur mit ein-fachen data\'s!mit vie-""']",1
"['PRINT', '""len  rechnungen  wurdees auf ein minimum verkuerzt!{down}""']",1
"['PRINT', '""{red}nur  das   hauptmusik-schema ist  in  data\'sabgelegt.""']",1
"['PRINT', '""variablen abgelegt.""']",1
"['PRINT', '""{clr}{down}{down}{down}{down}""']",1
"['PRINT', '""die melodie beinhaltet4 stimmen:""']",1
"['PRINT', '""{down}{red}1. 3-ton melodie      {blue}2. jazz-unterstimme   {red}3. wechselbass""']",1
"['PRINT', '""{blue}4. schlagzeug""']",1
"['PRINT', '""da  alle  tongenerato-ren angesteuert wurdenund das ausrechnen der""']",1
"['NEXT', 'u']",1
"['POKE', 'j']",2
"['FOR', 'w']",5
"['NEXT', 'w']",5
"['ON', 'u']",1
"['POKE', 'c']",8
"['FOR', 'u']",3
"['FOR', 'z']",4
"['MID$', 'VAL']",1
"['PRINT', '""{down}{black}   holger  gehrmann""']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{green}  blues is running ! {left}{inst} {home}""']",1
"['THEN', 'bi']",1
"['GOSUB', '430']",1
"['GOTO', '190']",1
"['STEP', 'TO']",4
"['TO', 'y']",2
"['GOSUB', 'ef']",1
"['THEN', '6']",7
"['DATA', '239']",1
"['DATA', '65']",1
"['FOR', 't']",96
"['NEXT', 't']",18
"['PRINT', '""{clr}{down}{red}{rvs_on}{CBM-*}{rvs_off}   {rvs_on} {rvs_off}""']",1
"['PRINT', '""{rvs_on} {CBM-*}{rvs_off}  {rvs_on} {rvs_off} {rvs_on}{SHIFT-POUND} {CBM-*}{rvs_off} {rvs_on}{SHIFT-POUND} {CBM-*}{rvs_off} {rvs_on}   {rvs_off} {rvs_on}  {CBM-*}{rvs_off}""']",1
"['PRINT', '""{rvs_on} {rvs_off}{CBM-*}{rvs_on}{CBM-*}{rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {rvs_on} {rvs_off}   {rvs_on} {rvs_off}   {rvs_on} {rvs_off} {rvs_on} {rvs_off}""']",1
"['PRINT', '""{rvs_on} {rvs_off} {CBM-*}{rvs_on}{CBM-*} {rvs_off} {rvs_on}   {rvs_off} {rvs_on} {CBM-H} {rvs_off} {rvs_on}  {rvs_off}  {rvs_on}  {rvs_off}{SHIFT-POUND}""']",1
"['PRINT', '""{rvs_on} {rvs_off}   {CBM-*} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {CBM-*}{rvs_on} {rvs_off}{SHIFT-POUND} {rvs_on}   {rvs_off} {rvs_on} {rvs_off} {CBM-*}{rvs_on}{CBM-*}{rvs_off}""']",1
"['PRINT', '""{white}MNMNMNMNMNMNMNMNMNMNMN{blue}         von""']",1
"['PRINT', '""{down}{black}  bernd andraschko    ""']",1
"['PRINT', '""{down}{red}        &             ""']",1
"['PRINT', '""{down}{black}  oliver bardenheier  ""']",1
"['TO', '7503']",1
"['READ', 'q']",1
"['POKE', '511']",1
"['GOTO', '40']",2
"['POKE', '36881']",3
"['PRINT', '""{down}{rvs_on}{blue}taste {rvs_off}""']",1
"['PRINT', '""bitte warten""']",1
"['GOTO', '16']",1
"['STEP', '39']",1
"['PRINT', '""{clr}{blue}ihre einzige chance   gegen die ungeheuer ""']",1
"['PRINT', '""{down}anzukommen ist ihr    flugzeug einzusetzen.""']",1
"['PRINT', '""{down}{red}{rvs_on}     tastatur :       {rvs_off}""']",1
"['PRINT', '""{down}{black}durch loslassen der   taste koennen sie die""']",1
"['PRINT', '""{red}ungeheuer {black}bombardieren""']",1
"['PRINT', '""{down}{blue}{rvs_on}   viel    glueck !!! {rvs_off}""']",1
"['TO', '70']",2
"['NEXT', 'l']",4
"['PRINT', '""{down}{rvs_on}{red}taste{rvs_off}""']",1
"['TO', '150']",4
"['PRINT', '""{clr}*********nager********""']",1
"['PRINT', '""{down}sie definden sich in  einem turm der mit    ""']",1
"['PRINT', '""{down}fruechten gefuellt ist""']",1
"['PRINT', '""{down}{blue}versuchen sie die     {down}gefraessigen gobbels  ""']",1
"['PRINT', '""abzuwehren. ""']",1
"['PRINT', '""{down}denn sie wollen an    ihre fruechte""']",1
"['GOTO', '19']",9
"['GOSUB', '1']",7
"['POKE', 'pp']",3
"['GOTO', '13']",3
"['GOTO', 'GOSUB']",2
"['GOSUB', '42']",1
"['THEN', 'de']",1
"['POKE', 'np']",3
"['POKE', '846']",1
"['GOSUB', '75']",1
"['GOTO', '9']",3
"['GOTO', '12']",2
"['POKE', 'bp']",5
"['IF', 'sc']",9
"['POKE', 'hi']",1
"['NEXT', '-']",4
"['TO', '25']",2
"['GOTO', '29']",1
"['THEN', 'bp']",1
"['GOTO', '26']",2
"['POKE', '849']",1
"['IF', 'bp']",1
"['POKE', 'g']",8
"['POKE', 'h']",3
"['GOSUB', '6']",2
"['TO', '22']",3
"['GOSUB', '47']",1
"['POKE', 'v']",15
"['THEN', 'x']",20
"['GOSUB', '37']",1
"['GOTO', '11']",1
"['POKE', 'u']",3
"['POKE', '657']",2
"['DATA', '140']",1
"['DATA', '206']",1
"['DATA', '88']",1
"['DATA', '21']",3
"['DATA', '191']",3
"['IF', 'le']",4
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{down}{down}{green}))))))))""']",1
"['TO', '8185']",2
"['THEN', 'le']",5
"['GOSUB', '=']",2
"['GOSUB', '39']",1
"['GOTO', '35']",2
"['IF', '20']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{black}punkte""']",1
"['GOSUB', '38']",1
"['DATA', '162']",2
"['TO', '1019']",1
"['READ', 'FOR']",1
"['PRINT', '""{clr}{down}{down}{down}{down}{down}{down}ihre punkte :""']",1
"['PRINT', '""hoechste punktzahl:""']",1
"['PRINT', '""{down}{down}noch einmal ?""']",1
"['DATA', '169']",4
"['TO', '20']",12
"['FOR', '-']",3
"['REM', '   seeschlacht']",1
"['REM', ' (c) d. formhals']",1
"['REM', '  friedberg']",1
"['PRINT', '""{clr}{down}{black}{down}{down} s e e s c h l a c h t""']",1
"['PRINT', 'p']",1
"['READ', 'a%']",1
"['NEXT', 'FOR']",6
"['RND', '-']",3
"['GOTO', '.983']",1
"['FN', '+']",1
"['FN', '=']",3
"['GOTO', 'q']",1
"['THEN', '.5']",2
"['GOTO', '3']",3
"['SQR', '/']",1
"['GOTO', '3340']",1
"['FN', '(']",1
"['RND', 'OR']",3
"['THEN', '.92']",1
"['PRINT', '""{down}nichts passiert!""']",1
"['GOTO', '.96']",1
"['FN', 'r']",9
"['DATA', 'sabotage']",1
"['READ', 'z$']",1
"['DATA', 'maschinen']",1
"['IF', 'n']",6
"['PRINT', '""{up}           befehl?  ""']",1
"['PRINT', '""{down}           befehl ?""']",1
"['NEXT', 'READ']",3
"['READ', 'c%']",1
"['DATA', '"" ""']",1
"['GOSUB', '4560']",15
"['PRINT', '""{clr}{down}{down}{purple}maschinen werden""']",1
"['PRINT', '""{down}repariert.{black}""']",2
"['GOTO', '500']",19
"['REM', '?']",1
"['PRINT', '""{clr}{down}{down}{purple}sie haben nicht ge-""']",1
"['GOTO', '>=']",1
"['IF', 's']",14
"['RND', '.23']",1
"['PRINT', '""{down}bedienen koennten.{black}""']",1
"['PRINT', '""{clr}{down}{down}befehle:""']",1
"['PRINT', '""{down} 0  fahren""']",1
"['CHR$', '13']",1
"['ON', 'VAL']",1
"['GOTO', '630']",1
"['PRINT', '""{down} 3  rakete""']",1
"['PRINT', '""{down} 4  hoehe""']",1
"['PRINT', '""{down} 6  andocken""']",1
"['PRINT', '""{down} 7  sabotage""']",1
"['IF', 'a%']",4
"['GOTO', '280']",1
"['PRINT', '""{down}schiffe zerstoeren,""']",1
"['PRINT', '""{down}  um zu gewinnen.""']",1
"['GOTO', '310']",1
"['TO', 'r']",2
"['READ', 'd8']",1
"['GOTO', '220']",2
"['DATA', '-']",2
"['GOTO', '330']",5
"['GOTO', '0']",13
"['PRINT', 's']",1
"['GOTO', '""n""']",1
"['GOTO', '.75']",1
"['GOTO', '.2']",1
"['PRINT', '""  und eins stirbt!""']",1
"['RND', '2']",1
"['GOTO', '.66']",1
"['GOTO', '4070']",1
"['PRINT', '""  unentschieden.""']",1
"['GOTO', '""""']",4
"['GOTO', '"" ""']",2
"['PRINT', '""{down}wird ihnen am ""']",1
"['POKE', 'xyz']",1
"['PRINT', '""{down}{rvs_on} 8 {rvs_off} umwandlung von""']",1
"['FOR', 'xx']",1
"['IF', '+']",3
"['TO', '19']",3
"['GOTO', '21']",1
"['GOTO', ')']",3
"['FOR', ')']",2
"['GOTO', '6']",2
"['GOTO', '.7']",1
"['GOTO', '.15']",1
"['GOTO', '1940']",2
"['PRINT', '""{down}wir empfehlen, in die-""']",1
"['GOTO', '1870']",1
"['PRINT', '""{clr}{down}{down}keine raketen mehr.""']",1
"['GOSUB', '4500']",9
"['PRINT', '""{down}wollen sie trotzdem?""']",1
"['GOTO', '1900']",1
"['PRINT', '""{down}nicht genug mannschaft{down}zum abfeuern der ""']",1
"['PRINT', '""{down}ihr torpedo gefressen!""']",1
"['GOTO', '1640']",4
"['NEXT', 'x2']",1
"['GOTO', '1850']",1
"['PRINT', '""{down}blindgaenger.""']",1
"['GOTO', '4370']",8
"['GOTO', '1650']",2
"['PRINT', '""{down}rakete ausserhalb der""']",1
"['PRINT', '""{down}sonarerfassung.rakete""']",1
"['PRINT', '""{down}verloren.""']",1
"['PRINT', '""{down}sie haben noch""']",1
"['PRINT', '""{down}treibstoff.""']",1
"['GOTO', '1950']",1
"['GOSUB', '4530']",1
"['PRINT', '""{clr}{down}""']",1
"['GOSUB', '4330']",1
"['INPUT', '""{down}treibstoff""']",1
"['IF', 'f1']",3
"['GOTO', '1670']",1
"['PRINT', '""{down}torpedo ausserhalb...""']",1
"['PRINT', '""{down}unwirksam.""']",1
"['FOR', 'xyz']",1
"['GOTO', '1570']",1
"['PRINT', '""{clr}{down}innendruck sinkt""']",1
"['GOTO', '4560']",3
"['GOTO', '1540']",1
"['PRINT', '""{clr}{down}{purple}keine torpedos mehr.{black}""']",1
"['FOR', 'x2']",1
"['TO', 'INT']",2
"['PRINT', '""{clr}{down}{down}""']",1
"['PRINT', '""{down}{rvs_on}sie haben getroffen!!""']",1
"['GOTO', '1710']",1
"['PRINT', '""{down}torpedo an einer mine""']",1
"['PRINT', '""{down}verschwendet.""']",1
"['GOTO', '4440']",1
"['PRINT', '""{down}sie haben ihr haupt-""']",2
"['PRINT', '""{down}quartier gesprengt!""']",1
"['GOTO', '1680']",1
"['ON', '1700']",1
"['GOTO', '3220']",3
"['PRINT', ',']",4
"['GOTO', '1790']",1
"['PRINT', '""{down}{down}sie haben einen teil""']",1
"['PRINT', '""{down}der insel zerstoert.""']",2
"['PRINT', '""{down}treibst.""']",1
"['TAB(', '15']",8
"['PRINT', '""{down}zustandsbericht ?""']",1
"['PRINT', '""torpedos""']",1
"['PRINT', '""raketen""']",1
"['PRINT', '""crew""']",1
"['GOTO', '2540']",1
"['GOTO', '2580']",1
"['PRINT', '""abt.         zust.""']",1
"['GOTO', '2430']",1
"['GOTO', 'd']",1
"['PRINT', '""{down}koennte.""']",1
"['PRINT', '""{clr}{down}gegner""']",1
"['PRINT', '""{clr}{down}{down}niemand da der einen""']",1
"['PRINT', '""{down}durch.{black}""']",1
"['GOTO', '2460']",1
"['PRINT', '""{clr}{down}{down}{purple}andocken an das haupt-{down}quartier unmoeglich.{black}""']",1
"['PRINT', '""{clr}{down}{down}taucher kommen und""']",1
"['PRINT', '""{down}versorgen sie.""']",1
"['GOTO', '2740']",1
"['PRINT', '""{clr}{down}{down}{purple}zu wenig leute um""']",1
"['GOTO', '2710']",1
"['PRINT', '""{clr}{down}{down}{purple}schleusen verstopft{black}""']",1
"['GOTO', '2630']",1
"['PRINT', '""{clr}{purple}{down}{down}hauptquartier zer-""']",1
"['PRINT', '""{down}stoert.{black}""']",1
"['PRINT', '""{down}position:""']",1
"['GOTO', '2650']",1
"['PRINT', '""{clr}{down}{down}{purple}hauptquartier ist""']",1
"['PRINT', '""{down}desertiert.{black}""']",1
"['IF', 'SQR']",1
"['SQR', '(']",1
"['GOTO', 'PRINT']",1
"['PRINT', '2230']",1
"['GOTO', '2140']",1
"['IF', 'd6']",1
"['GOTO', '2170']",2
"['PRINT', '""{down}sie haben sich selbst""']",1
"['PRINT', '""{down}zerstoert!""']",1
"['GOTO', '2200']",1
"['PRINT', '""{down}trolle zu reparieren{black}""']",1
"['INPUT', '""{clr}{down}neue tiefe""']",1
"['IF', 'd1']",1
"['PRINT', '""{clr}{down}{purple}sie haben zu wenig""']",1
"['GOTO', '1520']",1
"['GOTO', '2340']",1
"['PRINT', '""{down}fertig.""']",1
"['PRINT', '""{down}verlorene energie:""']",1
"['PRINT', 'INT']",2
"['GOTO', '2370']",1
"['PRINT', '""{down}{down}wand durch aussendruck{down}zerquetscht!""']",1
"['TO', 'd5']",1
"['IF', 'd4']",1
"['PRINT', '""{down}sie haben einen teil""']",1
"['IF', 'd5']",1
"['GOTO', '2230']",1
"['PRINT', '""{down}sie haben""']",3
"['GOTO', '2020']",2
"['GOTO', '2300']",1
"['PRINT', '""{clr}{down}{purple}{down}ballastkontrolle wird""']",1
"['PRINT', '""{down}monster getroffen.""']",1
"['PRINT', '""{down}gute arbeit.""']",1
"['PRINT', 'd3']",1
"['PRINT', '""{down}liche schiffe zer-""']",1
"['PRINT', '""{clr}{down}{down} 0 oder 1 ?""']",1
"['GOTO', '1180']",1
"['GOTO', '1170']",1
"['PRINT', '""{purple}{clr}{down}{down}nicht genug leute""']",1
"['PRINT', '""{down}zum bedienen des""']",1
"['PRINT', '""{down}sonars.{black}""']",1
"['GOTO', '1260']",3
"['GOTO', '1330']",1
"['PRINT', '""{clr}{down}{down}{down}""']",2
"['PRINT', '""{down}entkommen.""']",1
"['NEXT', 'y3']",1
"['IF', 'q1']",4
"['GOTO', '1070']",2
"['GOTO', '1140']",1
"['PRINT', '""{purple}{clr}{down}{down}sonar wird repariert.{black}""']",1
"['GOTO', '890']",2
"['PRINT', '""{down}atomreaktor ist""']",1
"['PRINT', '""{down}ausgefallen.""']",1
"['GOTO', '""2""']",1
"['GOTO', '""1""']",1
"['PRINT', '"".""']",1
"['GOTO', '1290']",1
"['GOTO', '<>']",1
"['THEN', '840']",1
"['PRINT', '""{down}sie koennen das gebiet""']",1
"['PRINT', '""{down}{down}nicht verlassen!""']",1
"['ON', 'a%']",1
"['GOTO', '790']",1
"['THEN', '790']",2
"['GOTO', '>']",1
