name,game_id,ngram,matched_token,matched_category,line
zeichen-gen2,0,"[')', 'a$', ':']",),command-int-var,4520
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,4510
zeichen-gen2,0,"['=', 'cy', '0']",=,command-int-var,4520
zeichen-gen2,0,"['=', 'cx', ':']",=,command-int-var,4520
zeichen-gen2,0,"['*', 'zn', '=']",*,command-int-var,4030
zeichen-gen2,0,"['=', 'zn', '(']",=,command-int-var,4030
zeichen-gen2,0,"[',', 'p', '(']",",",command-int-var,2030
zeichen-gen2,0,"['=', 'zn', 'THEN']",=,command-int-var,4030
zeichen-gen2,0,"['>', 'zn', 'IF']",>,command-int-var,4030
zeichen-gen2,0,"[';', 'zn', ';']",;,command-int-var,5005
zeichen-gen2,0,"['(', 'vm', 'POKE']",(,command-int-var,7000
zeichen-gen2,0,"[';', 'wz', ';']",;,command-int-var,6005
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,4600
zeichen-gen2,0,"['>', 'wz', 'IF']",>,command-int-var,4530
zeichen-gen2,0,"[')', 'a$', '(']",),command-int-var,4530
zeichen-gen2,0,"['*', 'wz', '+']",*,command-int-var,4600
zeichen-gen2,0,"['+', 'i', '+']",+,command-int-var,4600
zeichen-gen2,0,"['+', 'zs', '(']",+,command-int-var,4600
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,4600
zeichen-gen2,0,"['+', 'i', '+']",+,command-int-var,4600
zeichen-gen2,0,"['(', 'p', ':']",(,command-int-var,3005
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,2060
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,2060
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,2060
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,2060
zeichen-gen2,0,"['=', 'cx', ':']",=,command-int-var,4020
zeichen-gen2,0,"['><', 'fr$', 'IF']",><,command-int-var,3016
zeichen-gen2,0,"['(', 'a$', ')']",(,command-int-var,4000
zeichen-gen2,0,"[')', 'a$', '(']",),command-int-var,4020
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,4010
zeichen-gen2,0,"[':', 'a$', 'GET']",:,command-int-var,4010
zeichen-gen2,0,"['+', 'na$', '=']",+,command-int-var,9050
zeichen-gen2,0,"['=', 'na$', 'THEN']",=,command-int-var,9050
zeichen-gen2,0,"['<', 'na$', '(']",<,command-int-var,9050
zeichen-gen2,0,"['FOR', 'i', 'ps']",FOR,command-int-var,9060
zeichen-gen2,0,"['i', 'ps', 'POKE']",i,command-int-var,9060
zeichen-gen2,0,"[')', 'i', ',']",),command-int-var,9060
zeichen-gen2,0,"[',', 'na$', '(']",",",command-int-var,9060
zeichen-gen2,0,"['=', 'x', ':']",=,command-int-var,9060
zeichen-gen2,0,"[')', 'x', '(']",),command-int-var,9040
zeichen-gen2,0,"[':', 'i', 'ps']",:,command-int-var,9040
zeichen-gen2,0,"['i', 'ps', '(']",i,command-int-var,9040
zeichen-gen2,0,"['=', 'x', ':']",=,command-int-var,9040
zeichen-gen2,0,"[')', 'na$', '(']",),command-int-var,9045
zeichen-gen2,0,"[':', 'na$', ';']",:,command-int-var,9045
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,9520
zeichen-gen2,0,"['=', 'dz', 'TO']",=,command-int-var,9520
zeichen-gen2,0,"['=', 'zr', ':']",=,command-int-var,9530
zeichen-gen2,0,"['/', 'dl', '(']",/,command-int-var,9530
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,9520
zeichen-gen2,0,"['+', 'kl', 'POKE']",+,command-int-var,9060
zeichen-gen2,0,"[':', 'x', ',']",:,command-int-var,9060
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,9060
zeichen-gen2,0,"['+', 'i', 'ks']",+,command-int-var,9060
zeichen-gen2,0,"['i', 'ks', ':']",i,command-int-var,9060
zeichen-gen2,0,"[':', 'x', ',']",:,command-int-var,9060
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,9060
zeichen-gen2,0,"['+', 'pl', 'POKE']",+,command-int-var,9060
zeichen-gen2,0,"[',', 'x', ':']",",",command-int-var,9060
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,9040
zeichen-gen2,0,"['=', 'f', 'IF']",=,command-int-var,8010
zeichen-gen2,0,"[':', 'x', ',']",:,command-int-var,8000
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,8000
zeichen-gen2,0,"['+', 'ts', 'POKE']",+,command-int-var,8000
zeichen-gen2,0,"[')', 'i', '8']",),command-int-var,8000
zeichen-gen2,0,"['8', 'zn', 'PEEK']",8,command-int-var,8000
zeichen-gen2,0,"['=', 'x', ':']",=,command-int-var,8000
zeichen-gen2,0,"[')', 'cy', ',']",),command-int-var,7000
zeichen-gen2,0,"[',', 'cx', '(']",",",command-int-var,7000
zeichen-gen2,0,"['FOR', 'zs', '+']",FOR,command-int-var,8000
zeichen-gen2,0,"['+', 'zn', '+']",+,command-int-var,8000
zeichen-gen2,0,"['+', 'ts', '(']",+,command-int-var,8000
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,8000
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,8000
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,8000
zeichen-gen2,0,"[')', 'i', '+']",),command-int-var,8000
zeichen-gen2,0,"['=', 'zn', 'IF']",=,command-int-var,9026
zeichen-gen2,0,"['+', 'a', '=']",+,command-int-var,9025
zeichen-gen2,0,"['=', 'zn', 'IF']",=,command-int-var,9025
zeichen-gen2,0,"['+', 'a', '=']",+,command-int-var,9021
zeichen-gen2,0,"[':', 'nz', '=']",:,command-int-var,9030
zeichen-gen2,0,"['+', 'a', '(']",+,command-int-var,9010
zeichen-gen2,0,"['=', 'zn', ':']",=,command-int-var,9010
zeichen-gen2,0,"['+', 'a', '+']",+,command-int-var,9010
zeichen-gen2,0,"['+', 'a', '=']",+,command-int-var,9020
zeichen-gen2,0,"['=', 'ps', 'THEN']",=,command-int-var,9020
zeichen-gen2,0,"['=', 'zn', 'IF']",=,command-int-var,9020
zeichen-gen2,0,"['<', 'zn', 'IF']",<,command-int-var,9015
zeichen-gen2,0,"['+', 'zs', '(']",+,command-int-var,160
zeichen-gen2,0,"[',', 'cy', '+']",",",command-int-var,160
zeichen-gen2,0,"['8', 'zn', '+']",8,command-int-var,160
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,160
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,170
zeichen-gen2,0,"[')', 'cx', '-']",),command-int-var,160
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,150
zeichen-gen2,0,"['+', 'zs', '(']",+,command-int-var,150
zeichen-gen2,0,"['PEEK', 'cy', ',']",PEEK,command-int-var,150
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,150
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,150
zeichen-gen2,0,"[':', 'cy', ')']",:,command-int-var,150
zeichen-gen2,0,"['=', 'f', 'THEN']",=,command-int-var,160
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,160
zeichen-gen2,0,"[')', 'cx', '-']",),command-int-var,150
zeichen-gen2,0,"[',', 'i', 'POKE']",",",command-int-var,212
zeichen-gen2,0,"[')', 'a$', '(']",),command-int-var,220
zeichen-gen2,0,"[')', 'a$', '(']",),command-int-var,220
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,172
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,212
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,210
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,200
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,104
zeichen-gen2,0,"[':', 'a$', 'GET']",:,command-int-var,104
zeichen-gen2,0,"['+', 'cx', '+']",+,command-int-var,103
zeichen-gen2,0,"['-', 'cy', '=']",-,command-int-var,110
zeichen-gen2,0,"['=', 'cy', ':']",=,command-int-var,110
zeichen-gen2,0,"['=', 'f', 'THEN']",=,command-int-var,110
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,110
zeichen-gen2,0,"['=', 'cz', 'IF']",=,command-int-var,102
zeichen-gen2,0,"['=', 'cz', 'IF']",=,command-int-var,101
zeichen-gen2,0,"[':', 'cz', ',']",:,command-int-var,103
zeichen-gen2,0,"['+', 'cx', '+']",+,command-int-var,103
zeichen-gen2,0,"['+', 'cy', '(']",+,command-int-var,103
zeichen-gen2,0,"['+', 'vm', 'POKE']",+,command-int-var,103
zeichen-gen2,0,"['+', 'cy', '=']",+,command-int-var,140
zeichen-gen2,0,"['=', 'cy', ':']",=,command-int-var,140
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,140
zeichen-gen2,0,"['f', 'cy', '>']",f,command-int-var,140
zeichen-gen2,0,"[',', 'cx', '(']",",",command-int-var,150
zeichen-gen2,0,"['(', 'm', ':']",(,command-int-var,150
zeichen-gen2,0,"['=', 'f', 'THEN']",=,command-int-var,150
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,150
zeichen-gen2,0,"['=', 'cy', 'THEN']",=,command-int-var,140
zeichen-gen2,0,"['-', 'cx', '=']",-,command-int-var,120
zeichen-gen2,0,"['=', 'cx', ':']",=,command-int-var,120
zeichen-gen2,0,"['=', 'f', 'THEN']",=,command-int-var,120
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,120
zeichen-gen2,0,"['+', 'cx', '=']",+,command-int-var,130
zeichen-gen2,0,"['=', 'cx', ':']",=,command-int-var,130
zeichen-gen2,0,"['=', 'f', 'THEN']",=,command-int-var,130
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,130
zeichen-gen2,0,"['=', 'cx', '0']",=,command-int-var,120
zeichen-gen2,0,"['(', 'm', ':']",(,command-int-var,1030
zeichen-gen2,0,"[':', 'i', '^']",:,command-int-var,1030
zeichen-gen2,0,"['2', 'p', '=']",2,command-int-var,1030
zeichen-gen2,0,"['=', 'p', ':']",=,command-int-var,1030
zeichen-gen2,0,"['-', 'j', ')']",-,command-int-var,1030
zeichen-gen2,0,"[')', 'j', ',']",),command-int-var,1040
zeichen-gen2,0,"[',', 'i', '-']",",",command-int-var,1040
zeichen-gen2,0,"['(', 'm', ':']",(,command-int-var,1040
zeichen-gen2,0,"['*', 'zn', '+']",*,command-int-var,1020
zeichen-gen2,0,"['+', 'zs', '(']",+,command-int-var,1020
zeichen-gen2,0,"['=', 'j', 'FOR']",=,command-int-var,1010
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,1030
zeichen-gen2,0,"['+', 'j', 'PRINT']",+,command-int-var,1020
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,2030
zeichen-gen2,0,"['=', 'fr$', 'IF']",=,command-int-var,2015
zeichen-gen2,0,"['+', 'i', '(']",+,command-int-var,2005
zeichen-gen2,0,"[')', 'i', '(']",),command-int-var,2005
zeichen-gen2,0,"['(', 'p', ':']",(,command-int-var,2005
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,250
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,250
zeichen-gen2,0,"[')', 'i', '+']",),command-int-var,240
zeichen-gen2,0,"['+', 'oz', '(']",+,command-int-var,240
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,255
zeichen-gen2,0,"[')', 'i', '+']",),command-int-var,250
zeichen-gen2,0,"['+', 'kz', '(']",+,command-int-var,250
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,250
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,250
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,230
zeichen-gen2,0,"['+', 'ts', 'POKE']",+,command-int-var,230
zeichen-gen2,0,"[':', 'zs', '2047']",:,command-int-var,230
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,230
zeichen-gen2,0,"['=', 'a$', 'TO']",=,command-int-var,230
zeichen-gen2,0,"['+', 'i', ')']",+,command-int-var,230
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,240
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,240
zeichen-gen2,0,"[':', 'cy', 'TO']",:,command-int-var,1005
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,1005
zeichen-gen2,0,"[':', 'cy', '=']",:,command-int-var,1005
zeichen-gen2,0,"['=', 'j', 'THEN']",=,command-int-var,1005
zeichen-gen2,0,"['=', 'f', 'IF']",=,command-int-var,1005
zeichen-gen2,0,"['GOTO', 'f', 'THEN']",GOTO,command-int-var,270
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,270
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,260
zeichen-gen2,0,"['1', 'zz', ':']",1,command-int-var,270
zeichen-gen2,0,"[':', 'zz', '=']",:,command-int-var,270
zeichen-gen2,0,"['=', 'zn', ':']",=,command-int-var,270
zeichen-gen2,0,"['=', 'zn', 'FOR']",=,command-int-var,270
zeichen-gen2,0,"[':', 'zn', '=']",:,command-int-var,270
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,37
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,37
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,37
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,37
zeichen-gen2,0,"[')', 'i', '+']",),command-int-var,30
zeichen-gen2,0,"['+', 'oz', '(']",+,command-int-var,30
zeichen-gen2,0,"[',', 'zs', '+']",",",command-int-var,30
zeichen-gen2,0,"['+', 'i', 'POKE']",+,command-int-var,30
zeichen-gen2,0,"[':', 'm', 'TO']",:,command-int-var,30
zeichen-gen2,0,"[',', 'zs', 'POKE']",",",command-int-var,36
zeichen-gen2,0,"['+', 'zs', 'POKE']",+,command-int-var,36
zeichen-gen2,0,"['PRINT#', 'pg', ',']",PRINT#,command-int-var,10080
zeichen-gen2,0,"[',', 'b$', ':']",",",command-int-var,10080
zeichen-gen2,0,"['PRINT#', 'pg', ',']",PRINT#,command-int-var,10085
zeichen-gen2,0,"['^', 'l', ':']",^,command-int-var,10060
zeichen-gen2,0,"['PRINT#', 'pg', ',']",PRINT#,command-int-var,10080
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,50
zeichen-gen2,0,"['+', 'i', ',']",+,command-int-var,50
zeichen-gen2,0,"['=', 'zn', ':']",=,command-int-var,60
zeichen-gen2,0,"[',', 'i', '+']",",",command-int-var,50
zeichen-gen2,0,"['+', 'fm', 'POKE']",+,command-int-var,50
zeichen-gen2,0,"['=', 'i', 'FOR']",=,command-int-var,30
zeichen-gen2,0,"[':', 'j', 'READ']",:,command-int-var,14
zeichen-gen2,0,"['=', 'm', 'THEN']",=,command-int-var,26
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,26
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,25
zeichen-gen2,0,"[':', 'a$', 'GET']",:,command-int-var,25
zeichen-gen2,0,"['=', 'a$', 'IF']",=,command-int-var,28
zeichen-gen2,0,"['=', 'm', 'THEN']",=,command-int-var,27
zeichen-gen2,0,"['=', 'a$', 'GOTO']",=,command-int-var,27
zeichen-gen2,0,"['=', 'ts', ':']",=,command-int-var,20
zeichen-gen2,0,"['=', 'kz', ':']",=,command-int-var,20
zeichen-gen2,0,"['=', 'oz', ':']",=,command-int-var,20
zeichen-gen2,0,"['(', 'p', ',']",(,command-int-var,20
zeichen-gen2,0,"['(', 'm', 'DIM']",(,command-int-var,20
zeichen-gen2,0,"['=', 'fm', ',']",=,command-int-var,20
zeichen-gen2,0,"['=', 'dl', 'IF']",=,command-int-var,9580
zeichen-gen2,0,"['=', 'dl', '+']",=,command-int-var,9570
zeichen-gen2,0,"['(', 'pb', '+']",(,command-int-var,9600
zeichen-gen2,0,"['+', 'i', ')']",+,command-int-var,9600
zeichen-gen2,0,"['IF', 'dz', '=']",IF,command-int-var,9585
zeichen-gen2,0,"['GOSUB', 'dz', '9600']",GOSUB,command-int-var,9585
zeichen-gen2,0,"['+', 'zx', '*']",+,command-int-var,9540
zeichen-gen2,0,"['+', 'zy', ')']",+,command-int-var,9540
zeichen-gen2,0,"[':', 'zt', '=']",:,command-int-var,9540
zeichen-gen2,0,"['(', 'zs', '+']",(,command-int-var,9540
zeichen-gen2,0,"['+', 'z', '*']",+,command-int-var,9540
zeichen-gen2,0,"[':', 'y', '=']",:,command-int-var,9530
zeichen-gen2,0,"['^', 'dz', ':']",^,command-int-var,9530
zeichen-gen2,0,"['FOR', 'zy', '=']",FOR,command-int-var,9540
zeichen-gen2,0,"['^', 'i', ':']",^,command-int-var,9555
zeichen-gen2,0,"['POKE', 'bz', ',']",POKE,command-int-var,9555
zeichen-gen2,0,"['(', 'bz', ')']",(,command-int-var,9555
zeichen-gen2,0,"['POKE', 'bz', '+']",POKE,command-int-var,9555
zeichen-gen2,0,"['-', 'zt', '=']",-,command-int-var,9555
zeichen-gen2,0,"['FOR', 'i', '=']",FOR,command-int-var,9550
zeichen-gen2,0,"['IF', 'zt', '<']",IF,command-int-var,9550
zeichen-gen2,0,"['^', 'i', 'THEN']",^,command-int-var,9550
zeichen-gen2,0,"['FOR', 'k', '=']",FOR,command-int-var,10040
zeichen-gen2,0,"['PRINT#', 'pg', ',']",PRINT#,command-int-var,10040
zeichen-gen2,0,"['i$', 'i', ')']",i$,command-int-var,10030
zeichen-gen2,0,"[';', 'i', '+']",;,command-int-var,10030
zeichen-gen2,0,"['+', 'j', ';']",+,command-int-var,10030
zeichen-gen2,0,"['IF', 'x', '>=']",IF,command-int-var,10060
zeichen-gen2,0,"['^', 'l', 'THEN']",^,command-int-var,10060
zeichen-gen2,0,"['(', 'zp', '+']",(,command-int-var,10050
zeichen-gen2,0,"['j', 'i', ')']",j,command-int-var,10050
zeichen-gen2,0,"['+', 'k', ')']",+,command-int-var,10050
zeichen-gen2,0,"[':', 'i$', '(']",:,command-int-var,10000
zeichen-gen2,0,"[':', 'i$', '(']",:,command-int-var,10000
zeichen-gen2,0,"[':', 'i$', '=']",:,command-int-var,10000
zeichen-gen2,0,"[':', 'zp', '=']",:,command-int-var,10000
zeichen-gen2,0,"['=', 'zs', ':']",=,command-int-var,10000
zeichen-gen2,0,"['FOR', 'j', '=']",FOR,command-int-var,10020
zeichen-gen2,0,"[':', 'b$', '=']",:,command-int-var,10000
zeichen-gen2,0,"['CHR$', 'pg', ',']",CHR$,command-int-var,10015
disassembler-8k,1,"['FOR', 'j', '=']",FOR,command-int-var,950
disassembler-8k,1,"[':', 'a', '=']",:,command-int-var,950
disassembler-8k,1,"['(', 'dz', '/']",(,command-int-var,950
disassembler-8k,1,"['^', 'j', ')']",^,command-int-var,950
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,950
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,900
disassembler-8k,1,"['=', 'dz', '-']",=,command-int-var,900
disassembler-8k,1,"['-', 'a', '*']",-,command-int-var,900
disassembler-8k,1,"['^', 'j', ':']",^,command-int-var,900
disassembler-8k,1,"[':', 'a', '=']",:,command-int-var,900
disassembler-8k,1,"['=', 'a', '+']",=,command-int-var,900
disassembler-8k,1,"['IF', 'a', '57']",IF,command-int-var,900
disassembler-8k,1,"['THEN', 'a', '=']",THEN,command-int-var,900
disassembler-8k,1,"['=', 'a', '+']",=,command-int-var,900
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,1000
disassembler-8k,1,"['=', 'pc', ':']",=,command-int-var,1000
disassembler-8k,1,"[':', 'p1', '=']",:,command-int-var,1000
disassembler-8k,1,"['(', 'pc', ')']",(,command-int-var,1000
disassembler-8k,1,"['ON', 'l%', '(']",ON,command-int-var,1005
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1005
disassembler-8k,1,"['^', 'j', ':']",^,command-int-var,950
disassembler-8k,1,"[':', 'a', '=']",:,command-int-var,950
disassembler-8k,1,"['=', 'a', '+']",=,command-int-var,950
disassembler-8k,1,"['IF', 'a', '>']",IF,command-int-var,950
disassembler-8k,1,"['THEN', 'a', '=']",THEN,command-int-var,950
disassembler-8k,1,"['=', 'a', '+']",=,command-int-var,950
disassembler-8k,1,"['(', 'a', ')']",(,command-int-var,960
disassembler-8k,1,"['(', 'a$', ',']",(,command-int-var,800
disassembler-8k,1,"['(', 'a$', ')']",(,command-int-var,805
disassembler-8k,1,"['IF', 'a$', '=']",IF,command-int-var,602
disassembler-8k,1,"['THEN', 'pf', '=']",THEN,command-int-var,602
disassembler-8k,1,"['IF', 'a$', '=']",IF,command-int-var,605
disassembler-8k,1,"['=', 'a', '-']",=,command-int-var,820
disassembler-8k,1,"['=', 'pc', '*']",=,command-int-var,830
disassembler-8k,1,"['+', 'a', ':']",+,command-int-var,830
disassembler-8k,1,"['FOR', 'j', '=']",FOR,command-int-var,900
disassembler-8k,1,"[':', 'a', '=']",:,command-int-var,900
disassembler-8k,1,"['FOR', 'i', '=']",FOR,command-int-var,810
disassembler-8k,1,"['(', 'a$', ')']",(,command-int-var,810
disassembler-8k,1,"['(', 'a$', ',']",(,command-int-var,820
disassembler-8k,1,"[',', 'i', ',']",",",command-int-var,820
disassembler-8k,1,"['IF', 'a', '9']",IF,command-int-var,820
disassembler-8k,1,"['=', 'p1', ':']",=,command-int-var,1300
disassembler-8k,1,"[':', 'p2', '=']",:,command-int-var,1300
disassembler-8k,1,"['(', 'pc', '+']",(,command-int-var,1300
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,1300
disassembler-8k,1,"['=', 'p2', ':']",=,command-int-var,1300
disassembler-8k,1,"['IF', 'f%', '(']",IF,command-int-var,1220
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1220
disassembler-8k,1,"['PRINT', 'f2$', '(']",PRINT,command-int-var,1240
disassembler-8k,1,"['(', 'f%', '(']",(,command-int-var,1240
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1240
disassembler-8k,1,"[':', 'pc', '=']",:,command-int-var,1240
disassembler-8k,1,"['=', 'pc', '2']",=,command-int-var,1240
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,1320
disassembler-8k,1,"['=', 'p3', '*']",=,command-int-var,1320
disassembler-8k,1,"['+', 'p2', ':']",+,command-int-var,1320
disassembler-8k,1,"['PRINT', 'f2$', '(']",PRINT,command-int-var,1320
disassembler-8k,1,"['(', 'f%', '(']",(,command-int-var,1320
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1320
disassembler-8k,1,"[':', 'pc', '=']",:,command-int-var,1320
disassembler-8k,1,"['=', 'pc', '+']",=,command-int-var,1320
disassembler-8k,1,"['(', 'pc', '+']",(,command-int-var,1310
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,1310
disassembler-8k,1,"['=', 'p3', ':']",=,command-int-var,1310
disassembler-8k,1,"[';', 'm$', '(']",;,command-int-var,1310
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1310
disassembler-8k,1,"[';', 'f1$', 'f%']",;,command-int-var,1320
disassembler-8k,1,"[':', 'p2', '=']",:,command-int-var,1200
disassembler-8k,1,"['(', 'pc', '+']",(,command-int-var,1200
disassembler-8k,1,"[':', 'dz', '=']",:,command-int-var,1200
disassembler-8k,1,"['=', 'p2', ':']",=,command-int-var,1200
disassembler-8k,1,"['=', 'p1', ':']",=,command-int-var,1100
disassembler-8k,1,"[';', 'm$', '(']",;,command-int-var,1100
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1100
disassembler-8k,1,"[':', 'pc', '=']",:,command-int-var,1100
disassembler-8k,1,"['=', 'pc', '+']",=,command-int-var,1100
disassembler-8k,1,"['IF', 'f%', '(']",IF,command-int-var,1215
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1215
disassembler-8k,1,"['THEN', 'p2', '=']",THEN,command-int-var,1215
disassembler-8k,1,"['=', 'pc', '-']",=,command-int-var,1215
disassembler-8k,1,"['-', 'p2', ')']",-,command-int-var,1215
disassembler-8k,1,"[';', 'f1$', '(']",;,command-int-var,1220
disassembler-8k,1,"['(', 'f%', '(']",(,command-int-var,1220
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1220
disassembler-8k,1,"['IF', 'f%', '(']",IF,command-int-var,1210
disassembler-8k,1,"['(', 'p1', ')']",(,command-int-var,1210
disassembler-8k,1,"['THEN', 'p2', '=']",THEN,command-int-var,1210
disassembler-8k,1,"['IF', 'p2', '<']",IF,command-int-var,1210
disassembler-8k,1,"['THEN', 'p2', '=']",THEN,command-int-var,1210
disassembler-8k,1,"['=', 'pc', '+']",=,command-int-var,1210
disassembler-8k,1,"['+', 'p2', '+']",+,command-int-var,1210
disassembler-8k,1,"[':', 'a$', ';']",:,command-int-var,600
disassembler-8k,1,"['DIM', 'm$', '(']",DIM,command-int-var,500
disassembler-8k,1,"[',', 'l%', '(']",",",command-int-var,500
disassembler-8k,1,"[',', 'f%', '(']",",",command-int-var,500
disassembler-8k,1,"[',', 'f1$', '(']",",",command-int-var,500
disassembler-8k,1,"[',', 'f2$', '(']",",",command-int-var,500
disassembler-8k,1,"['(', 'i', ')']",(,command-int-var,510
disassembler-8k,1,"['FOR', 'i', '=']",FOR,command-int-var,515
disassembler-8k,1,"['READ', 'f1$', '(']",READ,command-int-var,515
disassembler-8k,1,"['(', 'i', ')']",(,command-int-var,515
disassembler-8k,1,"[',', 'f2$', '(']",",",command-int-var,515
disassembler-8k,1,"['(', 'i', ')']",(,command-int-var,515
disassembler-8k,1,"['READ', 'm$', '(']",READ,command-int-var,510
disassembler-8k,1,"['(', 'i', ')']",(,command-int-var,510
disassembler-8k,1,"['FOR', 'i', '=']",FOR,command-int-var,510
disassembler-8k,1,"['READ', 'l%', '(']",READ,command-int-var,510
disassembler-8k,1,"['(', 'i', ')']",(,command-int-var,510
disassembler-8k,1,"['FOR', 'i', '=']",FOR,command-int-var,510
slalom2,2,"[')', 'i', '+']",),command-int-var,2
slalom2,2,"['0', 'oz', 'PEEK']",0,command-int-var,2
slalom2,2,"['+', 'i', 'POKE']",+,command-int-var,2
slalom2,2,"[':', 'tv', '=']",:,command-int-var,50020
slalom2,2,"['THEN', 'ls%', '=']",THEN,command-int-var,8025
slalom2,2,"['=', 'i', ':']",=,command-int-var,8025
slalom2,2,"['IF', 'ts%', '=']",IF,command-int-var,50410
slalom2,2,"['=', 'ii%', '(']",=,command-int-var,50410
slalom2,2,"['(', 'i', ',']",(,command-int-var,50410
slalom2,2,"[',', 'ii', ')']",",",command-int-var,50410
slalom2,2,"['AND', 'tz', '>']",AND,command-int-var,50410
slalom2,2,"['>', 'pp', '(']",>,command-int-var,50410
slalom2,2,"['=', 'i', 'FOR']",=,command-int-var,50400
slalom2,2,"[',', 'ii', ')']",",",command-int-var,50310
slalom2,2,"[':', 'ii%', '(']",:,command-int-var,50310
slalom2,2,"['(', 'i', ',']",(,command-int-var,50310
slalom2,2,"['=', 'ts%', ':']",=,command-int-var,50310
slalom2,2,"[':', 'ts%', '=']",:,command-int-var,50310
slalom2,2,"['=', 'ii%', ':']",=,command-int-var,50310
slalom2,2,"[',', 'ii', ')']",",",command-int-var,50420
slalom2,2,"['THEN', 'tv', '1']",THEN,command-int-var,50420
slalom2,2,"['(', 'i', ',']",(,command-int-var,50410
slalom2,2,"[',', 'ii', ')']",",",command-int-var,50410
slalom2,2,"['=', 'i', ':']",=,command-int-var,50410
slalom2,2,"['IF', 'tz', '=']",IF,command-int-var,50210
